Date,EM_SCB,EM_SCE,EM_TSM,EM_VAL,G_RE,IN_SCB,IN_SCE,IN_SCV,IN_VAL,US_1Y,US_2Y,US_3G,US_5Y,US_LCB,US_LCG,US_LCV,US_MIC,US_NQ,US_SCB,US_SCE,US_SCG,US_SCV,US_SP,US_TSM,USC
2006-09-30,6027340.63,3922561.421,1952998.224,5372234.763,681152.8256,2142055.554,606450.9562,3152314.565,668490.5008,2469.74205,4145.00661,4738.12796,5295.6775,133834.5681,70987.01867,444506.9103,767976.1257,168476.6652,620267.5702,357902.5286,95634.51332,2037071.401,188060.7253,168312.6984,251665.5567
2006-10-31,6481721.335,4184848.462,2069103.709,5744977.925,723863.9108,2227114.806,630287.8409,3290546.101,698010.7364,2480.91677,4157.33071,4761.03961,5315.85151,138184.8313,73428.77335,462116.6503,809794.1921,176594.7301,655258.5565,371583.8417,101035.0517,2147751.347,194188.9097,174308.8382,260901.3122
2006-11-30,6974937.998,4486282.822,2200805.453,6165053.552,758282.4399,2327748.289,652443.4018,3449432.924,720865.1125,2489.94272,4177.87088,4779.36892,5336.02552,140743.8097,75039.82267,470828.8376,827997.3128,181614.1351,671707.3108,380982.469,104241.6213,2212898.403,197881.6254,178253.6738,267092.6408
2006-12-31,7291719.917,4666360.493,2289511.486,6381188.35,742139.8626,2412465.521,672619.3253,3578776.396,748932.1334,2501.23404,4191.48672,4800.13636,5349.72064,142763.8364,75140.17342,480288.1881,841356.0559,180493.9936,676490.1598,386175.3491,103775.4007,2243539.9,200657.4495,180279.7586,270317.4941
2007-01-31,7428751.099,4740740.4,2322794.362,6479329.665,806401.4261,2479964.557,684878.4518,3674165.011,762855.2123,2513.54327,4208.03751,4818.75958,5375.12292,144952.2811,77184.63235,494173.7476,851002.203,184170.9992,686610.6297,393390.0634,106656.486,2292906.891,203692.0323,183663.3032,275421.5968
2007-02-28,7495190.461,4701593.08,2286008.026,6515381.578,787610.1387,2514964.057,688441.725,3740596.368,762207.6272,2522.43203,4228.72599,4837.38281,5400.5252,142120.1762,75644.97645,486755.4349,846715.0242,180770.3738,683131.7182,389439.7605,107051.9256,2287590.446,199708.0605,180702.7058,272362.3182
2007-03-31,7827387.267,4913590.113,2390188.155,6854575.22,768049.7192,2609021.756,710223.9899,3903125.547,786638.0297,2534.82361,4245.27678,4859.36921,5420.84703,143619.8048,76074.34491,489944.6903,855359.3072,181273.4035,690292.3909,393549.2467,108989.5547,2312453.578,201941.7752,182751.5673,275049.9979
2007-04-30,8425341.519,5243255.903,2541765.336,7400692.519,767350.6447,2695322.092,736814.0495,4018975.628,826164.3229,2545.27136,4261.82757,4878.13126,5436.0884,150077.5298,79388.52374,510716.3632,868229.8987,189071.2234,702952.4989,407030.6447,112831.5891,2354249.486,210886.8669,190078.6259,285304.7359
2007-05-31,9093887.594,5639639.769,2711742.061,7962872.091,767350.6449,2750354.191,757262.6861,4095641.122,854351.1058,2556.52256,4278.37835,4901.58381,5451.32977,155243.7099,82146.12381,531678.602,895579.9219,195189.5682,729538.726,423472.799,118651.1491,2440121.078,218245.7642,197087.11,296258.4516
2007-06-30,9365545.096,5763420.479,2755851.825,8188994.789,695372.3009,2745907.088,752677.749,4078366.383,848112.0047,2567.31063,4294.92914,4919.1117,5465.05695,152736.8857,81164.38727,523040.6294,892592.5359,195177.1346,721565.2831,416647.7557,117803.6358,2402390.533,214620.0036,193854.0536,291437.4694
2007-07-31,9820669.669,5968974.571,2821152.189,8576926.445,640616.726,2747169.574,739717.4304,4068045.759,824416.2093,2577.89229,4311.47993,4942.85259,5495.5596,147935.4712,79896.19372,490553.6338,834520.287,190962.7333,678093.672,397158.5618,112662.0844,2218763.474,207965.7104,187244.7935,279216.2513
2007-08-31,9411475.098,5806903.076,2771735.697,8300121.047,679392.133,2641120.749,725722.471,3901195.68,814872.0694,2589.52949,4332.16841,4961.8453,5536.22979,150141.5265,81240.47913,481189.7352,844198.9699,194904.4142,687613.0029,400780.1742,114074.5965,2202000.838,211083.1372,189963.1198,282001.5917
2007-09-30,10058203.25,6318429.721,3015982.584,9048139.242,705947.4118,2699184.258,756682.2501,3982372.744,857281.9762,2598.16624,4351.37569,4979.05446,5556.14124,155768.898,84722.22672,493625.8287,856652.0866,202874.7768,696301.0062,410837.7871,117860.1278,2195932.371,218977.3932,196829.1468,290061.7945
2007-10-31,10812254.31,6978089.678,3345273.208,10040856.34,713937.4958,2844983.314,792522.5881,4139322.038,898640.6205,2610.91984,4376.72351,4998.2786,5587.15226,158245.5583,87468.32826,496309.6195,871208.1475,214759.7696,709991.4238,415134.6864,122323.6676,2220416.635,222460.6666,200469.1672,294502.5158
2007-11-30,9945095.591,6465462.36,3126929.56,9307991.571,641102.3421,2637061.183,749020.2341,3803002.123,844047.21,2619.38278,4389.39742,5017.50275,5602.65777,151597.6807,84569.67159,468513.2136,797888.6637,200072.2415,657140.0442,390051.0196,113961.585,2026837.927,213160.3203,191529.6857,279253.9451
2007-12-31,10063775.01,6445319.831,3114126.327,9293398.273,603560.1029,2549021.906,729532.3189,3684198.666,825651.9231,2630.99208,4412.42582,5037.82982,5629.10456,150644.4335,84707.72312,467008.7886,797439.1332,199531.1862,655797.9784,386220.3106,113923.2369,2002457.696,211681.4992,190310.7334,277531.9174
2008-01-31,8850188.92,5814939.248,2842000.167,8368027.303,603817.8144,2355133.538,674534.8335,3441222.373,758771.4016,2641.34013,4429.61151,5052.4605,5660.64016,141590.0206,78003.49649,449093.3652,736461.993,179836.6799,610430.4361,366930.2625,103974.8561,1923501.73,198984.5042,178793.0517,261665.4602
2008-02-29,9106390.429,6025066.107,2932089.715,8702247.067,580881.4995,2414791.498,675575.2347,3516563.859,748926.0458,2648.34387,4438.20435,5106.10631,5681.6639,136997.2025,76907.36796,435203.8797,713373.5413,171115.4102,590793.7387,356027.1918,101814.6329,1868904.519,192520.3334,173357.135,253838.9683
2008-03-31,8674949.781,5821987.656,2840565.665,8409438.401,617410.6696,2417954.65,678668.6107,3549249.472,757933.0176,2653.28446,4442.50078,5127.05226,5686.91983,136479.7397,76267.72169,431137.8779,715569.305,171801.2408,592913.478,355251.0834,100644.1311,1884695.752,191689.0499,172335.9575,252001.1732
2008-04-30,9205610.265,6199815.764,3042466.336,9057927.431,653820.0817,2469573.907,706708.9266,3609630.111,791581.165,2657.19657,4455.39004,5019.21751,5644.87236,143066.5998,80713.48159,458184.9171,730390.5343,181932.1881,611579.9012,374192.1957,107240.0153,1915896.532,201024.9008,180987.9119,263377.0857
2008-05-31,9147147.671,6247044.278,3060144.275,9135327.735,655111.1957,2534777.178,718337.3985,3688879.701,791921.0452,2662.68341,4463.98289,4970.20171,5629.10456,144910.9206,83702.86681,469084.4702,759440.1379,190421.6716,640767.3992,384715.0358,113892.7677,1995163.378,203628.696,184773.1473,269806.9369
2008-06-30,8093202.408,5553051.188,2745208.245,8072590.226,583197.2305,2347086.384,651590.8921,3366632.522,713301.3742,2670.81343,4476.03524,4996.48796,5644.87236,132753.9192,78085.95245,417677.0275,690708.2992,173160.4613,583413.2461,349734.5052,106671.4081,1793576.731,186462.0638,169682.8537,248698.2944
2008-07-31,7966107.809,5457831.292,2708630.478,7914179.9,584493.2243,2234205.983,625726.3685,3217004.41,693110.3155,2676.85361,4488.94688,5031.01453,5676.40796,131695.0644,76677.38338,413015.9059,721617.7719,175678.578,601783.1093,347622.5818,106216.5186,1830731.805,184894.6264,168378.858,247458.5334
2008-08-31,7484963.976,5085608.063,2547313.151,7236183.703,583197.2306,2146104.207,602017.1278,3113415.717,663868.0922,2682.90746,4501.85852,5080.3382,5707.94356,133548.0603,77573.74199,421122.2043,745988.7524,179049.2175,623554.799,355225.5058,108775.2639,1906730.819,187569.0717,171041.1971,252665.5806
2008-09-30,6132864.231,4255241.131,2191922.236,5987817.545,564405.3196,1820730.386,525189.6307,2665336.613,586385.6948,2671.01427,4487.3139,5121.27685,5648.98951,121788.451,68715.41021,383241.5212,691038.6988,158266.0079,573704.3171,322644.6498,94958.02071,1775310.62,170855.2982,155239.2312,229240.7272
2008-10-31,4271920.376,3027599.695,1614353.094,4128352.836,391390.1413,1394277.946,406153.4714,2085245.275,439263.836,2689.50529,4517.83985,5180.82658,5680.90471,101423.8248,56543.8496,296900.1795,547941.7911,130262.6104,455618.836,259472.4385,73976.27688,1382302.926,142160.5097,127882.6168,183940.1691
2008-11-30,4010654.86,2809158.159,1467593.721,3814888.029,326590.4491,1322279.482,381643.4433,1969612.45,412291.4951,2708.54603,4548.36579,5334.66339,5766.01189,94236.30968,51716.31101,267780.3402,477585.846,116433.4627,399988.9706,233186.015,64707.9223,1202739.066,131959.8392,117780.8748,168010.3067
2008-12-31,4575518.015,3093904.262,1581990.427,4280527.844,364925.4807,1430779.742,408325.4879,2148697.486,443112.2481,2736.78609,4592.41555,5458.82209,5855.65708,95267.01932,52356.29519,276470.0664,504606.6979,119665.1899,419647.5987,238870.0646,68453.85098,1265843.89,133363.9314,120010.8907,171994.0662
2009-01-31,4223555.091,2821042.15,1461043.147,3894143.915,312133.3678,1317713.246,364039.022,1967528.977,382078.475,2739.45092,4592.41555,5403.73306,5844.97158,87328.10103,49931.916,243689.4992,444491.0854,112067.7069,373211.1842,213185.1115,63395.96707,1085131.4,122123.1658,110051.2469,156175.6344
2009-02-28,3964213.989,2614195.066,1365252.901,3563318.459,258021.4521,1197667.335,325767.5614,1751295.594,335156.557,2736.77571,4592.41555,5403.73306,5839.62883,78043.60341,46295.34459,209465.7625,386197.1908,104777.3215,328150.6633,188356.3233,57016.13928,947241.7747,109119.7597,98605.91723,138850.6808
2009-03-31,4509693.953,3020636.268,1562581.051,4179716.234,271219.4803,1276897.636,353217.9665,1865552.678,371558.9353,2746.9406,4605.93591,5459.59105,5860.99984,84890.45899,50160.61699,230060.8832,423200.0953,116328.1725,361937.1383,208026.6152,62437.11407,1045734.364,118678.1269,107167.9874,152393.0932
2009-04-30,5422756.346,3580666.642,1793427.91,5001499.522,327311.1003,1446125.034,406411.221,2168021.993,439790.0242,2755.24319,4623.96306,5454.56381,5898.39911,93013.94786,54770.11184,267288.917,496773.6858,130748.8293,429154.0354,238542.9162,73073.27021,1251284.116,130036.7392,118527.569,171820.6828
2009-05-31,6664891.989,4286216.719,2098960.518,6126710.485,352387.3539,1661505.357,467828.9376,2466588.479,505192.8815,2765.71083,4641.99021,5454.56381,5909.08461,98294.21567,57152.54598,287785.2502,513798.9646,135288.5986,444320.925,249288.0926,75947.90689,1291537.609,137310.0712,124900.0141,180651.4068
2009-06-30,6631866.37,4247017.873,2080488.814,6051233.322,350407.6497,1678971.633,463885.5964,2458415.093,497620.1562,2773.24809,4650.71055,5457.95331,5944.97026,98417.16577,57982.10375,284301.2308,527987.8826,139992.8808,455833.7954,248006.9369,77787.67659,1296106.282,137582.4394,125362.3065,181183.4433
2009-07-31,7473117.918,4766788.889,2317728.975,6862642.918,384722.5231,1804859.144,509984.7831,2687288.408,556501.6176,2775.12656,4655.2567,5473.12835,5993.52265,105903.9488,62114.40131,311098.4013,579811.1605,150997.5672,503179.6863,270866.7067,84571.8199,1470351.035,147988.8037,135164.0718,196641.0544
2009-08-31,7561916.692,4806771.276,2325539.35,6913514.993,432235.4247,1919430.923,538304.5214,2920107.815,588096.5482,2784.02796,4668.89515,5508.53675,6047.46975,109715.4019,63335.89965,332243.0436,595662.9657,153526.6405,521150.3894,281649.617,86929.02257,1545885.705,153331.821,140120.6465,204243.1582
2009-09-30,8192614.972,5228308.53,2529308.429,7551336.172,460611.1855,2021517.511,564441.0167,3057691.823,618352.1239,2789.69601,4680.7471,5542.07581,6088.11135,113826.4605,66210.23478,346709.1728,629950.696,162264.7321,553623.8278,296205.8983,93253.22197,1643798.782,159053.4133,146026.9839,214655.9034
2009-10-31,8183235.906,5134627.234,2476307.787,7372757.278,445433.453,1984633.683,547364.8111,2947006.147,593473.8167,2791.58824,4685.30923,5557.34324,6120.69713,111637.4901,65323.95782,331808.2338,584169.4072,156408.1436,515216.1747,284098.212,86814.03105,1520062.752,156098.6621,142278.3982,207280.2836
2009-11-30,8661568.32,5455820.251,2623531.794,7842164.663,463910.6925,2011587.25,561887.8841,2962818.387,610780.465,2799.15917,4703.55776,5618.41295,6196.73064,118341.212,69129.74467,350486.8756,594546.4757,164256.4071,528364.7407,295773.4809,89343.71378,1567323.041,165462.0062,150279.111,217199.2255
2009-12-31,9139011.667,5687911.897,2717381.063,8230610.027,484134.3176,2031118.338,568599.6521,2997606.774,617930.0811,2789.41197,4687.86349,5538.54443,6101.26662,120626.5225,71467.00751,359934.6369,646199.4249,173893.8232,572153.86,309747.6012,97291.25703,1691440.636,168657.9876,154606.8037,225931.0254
2010-01-31,8734297.452,5374404.94,2568524.527,7762009.773,462224.5893,1999716.648,544473.2229,2939998.692,582050.2699,2797.53647,4706.35605,5590.2582,6178.7079,116357.7757,68197.10605,351495.3723,627229.53,164614.6749,554794.8228,297583.6,93769.1384,1638017.651,162590.7357,149201.7653,218519.2677
2010-02-28,8884888.788,5428148.99,2599494.679,7822220.978,477066.6633,1996861.949,545020.3455,2912187.892,583862.3816,2801.32895,4715.60232,5616.11508,6217.42854,119938.015,70786.87069,366686.0486,654766.4117,171810.0153,581874.9205,311485.3157,98215.08958,1738831.994,167627.3415,154212.6917,226953.3466
2010-03-31,9643651.398,5918626.177,2816316.212,8510723.025,510284.6383,2139497.606,585683.8662,3148579.679,630412.1293,2800.24527,4716.06464,5594.83788,6213.00332,127204.8322,74967.4017,395285.875,707701.3951,184168.0692,629549.663,334565.581,106183.1521,1892909.127,177742.7966,163930.9596,241992.2967
2010-04-30,9799042.265,5976871.552,2832329.382,8565698.473,531487.6011,2172347.035,582861.5354,3188309.391,619530.4471,2801.87331,4720.68823,5625.97798,6257.42158,129138.4562,76147.78593,407764.1343,759126.0924,189108.5065,672283.9945,348487.6858,111437.4555,2046341.653,180548.9466,167492.2122,249930.6604
2010-05-31,8810191.292,5376496.148,2568112.083,7667766.144,491908.7372,1915264.546,514341.0802,2759228.501,546623.1756,2803.2295,4725.31182,5667.49811,6296.28755,118779.7565,69852.41241,372867.3074,702803.8706,173636.4428,619821.5226,320208.4104,103007.4683,1843776.24,166131.9688,154095.0963,229700.6229
2010-06-30,9043221.231,5410092.361,2572034.208,7715622.469,477773.4286,1910767.14,505755.1038,2703761.192,537124.9097,2810.01632,4739.1826,5727.43112,6337.59298,112570.0316,65878.67631,344670.6012,651928.6013,162359.7803,570268.4349,296775.8549,95732.27743,1656726.476,157435.2592,145416.0753,215008.9481
2010-07-31,9873092.084,5910943.279,2797881.195,8429495.356,528660.5392,2085391.629,559219.3775,2966710.5,604127.4688,2814.63364,4753.05338,5774.42007,6432.60099,120462.3954,70798.5288,371624.5214,698494.9485,173624.7564,611324.9787,319034.0441,102314.5895,1800677.216,168465.6458,155583.8436,229651.1435
2010-08-31,9920513.274,5825212.042,2732345.239,8276710.752,525833.4774,2023334.992,536449.7764,2828210.483,574307.6485,2818.98214,4762.30057,5795.30405,6510.84288,115062.357,67457.23471,348915.3131,642737.8687,162998.8172,564701.4458,298521.5953,95674.53634,1649830.632,160860.399,148199.4298,216550.2347
2010-09-30,11122021.75,6517112.573,3042128.661,9270367.287,560464.9833,2245869.61,593786.218,3145783.097,635816.9637,2820.34265,4766.53335,5811.10917,6535.19277,125292.595,74715.58595,383105.8267,720900.9638,182720.3864,638415.0782,330791.6901,108723.6916,1863229.148,175216.337,162273.5592,238204.0888
2010-10-31,11565377.1,6707459.394,3132378.478,9587574.036,585201.7733,2334084.707,615467.4083,3244151.553,658366.2863,2824.69577,4771.19272,5853.10454,6580.18549,130025.8708,78571.53032,397215.7511,752217.7667,193511.56,664565.3408,343059.4614,113689.2983,1940899.655,181883.1785,168725.6695,246978.6699
2010-11-30,11250737.82,6535240.841,3062409.518,9275654.066,562585.2797,2269007.995,590901.8374,3151805.655,624727.133,2820.61252,4766.53335,5816.35859,6512.69641,130025.8708,79311.02985,394222.7369,784148.6587,193129.1618,692458.9545,350507.7511,118077.5119,2028063.223,181906.4959,169639.2515,250075.5848
2010-12-31,11897560.22,7019796.322,3310223.481,10046090.59,599331.1381,2516785.531,647487.1927,3540203.22,683255.7258,2821.71318,4769.87494,5785.08627,6424.68018,138716.9861,83740.09086,432545.7428,848381.0983,205228.3948,747816.7265,379374.5383,127416.1089,2214140.737,194063.5617,181243.5093,268142.5955
2011-01-31,11393174.88,6810534.101,3223851.048,9732150.256,612195.5691,2547549.498,664146.9634,3614300.497,712251.3441,2824.4474,4774.57433,5790.4478,6442.39529,142079.8222,85330.08909,446519.6361,839139.5133,208941.9616,748516.9296,386856.4028,128750.6142,2221068.044,198663.1786,185262.2035,273588.4376
2011-02-28,11056917.98,6701147.03,3200098.63,9568234.509,638681.1624,2625191.892,686556.1012,3719271.639,735670.8819,2825.26846,4774.57433,5779.72475,6436.49025,146843.8399,87662.09216,470597.7292,888428.2187,215539.2204,790529.1053,405781.1187,136583.5698,2360480.113,205469.2003,191921.7684,284480.1027
2011-03-31,11670092.32,7076867.836,3377162.117,10118324.65,634140.7749,2621091.014,674507.7236,3737795.958,715383.7919,2826.90947,4779.27371,5787.26483,6442.39529,147014.1353,87933.21348,472737.7349,917276.016,215584.5483,813159.763,410941.812,141005.4083,2408971.268,205550.936,192784.188,287365.1008
2011-04-30,12283266.67,7338445.611,3494844.556,10479494.94,671977.3366,2745695.452,710810.5076,3898340.058,753408.3603,2833.47943,4788.67248,5835.67132,6525.0658,151230.6019,90643.75479,484593.9025,932687.2621,222844.2287,832428.9519,419319.3812,145937.6929,2439278.239,211638.3886,198549.2642,294640.1793
2011-05-31,12001404.27,7124427.429,3397675.57,10079429.38,675760.9927,2669466.854,688886.1687,3764553.309,726194.6987,2837.58725,4798.07125,5884.07781,6601.83128,149544.0153,90005.97626,477695.7686,914810.2588,220141.8635,815612.2054,411382.7367,143152.399,2363077.854,209242.7267,196300.8924,290483.0127
2011-06-30,11904147.15,7018461.08,3356281.553,9872993.557,660626.3681,2615286.264,676682.4223,3682438.231,716063.9213,2836.21643,4798.07125,5877.01625,6601.83128,147008.1118,88741.91433,469008.8556,895084.2967,215493.1498,802582.0791,403621.2038,140367.1114,2320338.204,205754.8388,192796.0184,285451.8178
2011-07-31,12038516.7,6994604.993,3329135.956,9789253.153,662139.8305,2590096.538,661472.2901,3611662.143,692940.6289,2840.05286,4802.77063,5914.82794,6708.12194,144042.5303,88155.45452,447591.9384,871009.5724,214251.6507,774507.4984,390358.7327,134854.5581,2253597.06,201570.8964,188453.7701,277891.9119
2011-08-31,10893887.17,6369575.49,3058765.815,8795533.697,630357.1188,2387096.981,603021.8054,3268189.952,618642.8373,2841.14941,4812.1694,5958.04129,6755.36224,136275.5311,83223.8709,409733.7511,793229.8112,200795.3829,705022.9109,359412.9668,123423.2608,2015235.833,190621.1824,177163.9193,258601.1
2011-09-30,8956309.966,5279110.174,2595778.482,7216459.715,556197.4577,2104954,532711.1726,2882582.298,550935.7427,2839.50395,4810.75958,5951.50336,6742.55898,126627.4576,76905.44804,368335.6749,709314.1088,188128.7684,626730.6922,323350.9324,109322.721,1761781.643,177220.742,163436.9223,235475.9811
2011-10-31,9943106.98,5949856.349,2918609.279,8164587.171,621276.3439,2265842.204,581500.3132,3101909.213,603587.4965,2840.87702,4810.75958,5956.92367,6760.47543,140539.4428,85970.44701,419185.5556,818772.3411,209193.4714,722744.9902,369037.0038,127020.9326,2040506.091,196589.7463,182295.0262,265041.3092
2011-11-30,9457222.157,5694104.211,2816835.501,7751012.287,602358.0631,2194336.335,563846.737,3001645.481,583747.7051,2839.22908,4806.05698,5967.76429,6658.94886,140113.5658,85863.48258,415708.6407,813825.073,204574.7306,720283.085,367706.3415,126266.5807,2026613.284,196155.2829,181712.9946,264779.6604
2011-12-31,9206149.946,5526845.655,2733791.654,7472570.17,610202.8775,2130528.119,549460.3902,2921916.461,568141.8107,2838.40531,4806.9975,5981.31508,6714.2568,141632.8514,85324.62053,418976.969,820790.3576,203530.6425,724266.0561,369364.0421,125632.7856,2047071.518,198161.7749,183216.2699,266367.2528
2012-01-31,10243971.68,6172777.528,3027067.578,8508827.976,649268.3627,2312177.192,589795.7968,3214538.433,606300.589,2846.67251,4816.5352,6009.03201,6781.95324,147927.6448,90665.79673,439772.5866,877910.3898,219926.1552,772974.0072,389884.2666,134560.7036,2199099.282,207042.4741,192523.4182,280843.7269
2012-02-29,11080425.01,6585591.13,3190382.015,9026956.88,653956.2209,2429171.511,620042.2046,3406033.695,637521.4076,2847.77588,4821.30404,5997.94524,6794.26169,154222.4382,95094.4129,465165.1302,894673.9131,232209.6248,795210.2459,407281.8484,139754.074,2268925.988,215995.4048,200776.9356,293477.7347
2012-03-31,10791280.64,6376756.014,3106424.593,8638360.204,677395.512,2438573.694,619971.7096,3410336.96,632551.3956,2849.15428,4826.07289,6002.37995,6812.72435,159386.6844,98320.30067,473685.9073,921371.3405,242129.2716,815973.2791,416889.7351,142916.8065,2321075.047,223103.6408,206935.6075,300888.3117
2012-04-30,10533116.04,6216487.203,3050069.612,8356267.801,694584.3256,2409304.647,606284.7343,3315665.145,609767.1878,2853.01673,4830.84174,6024.59042,6837.34124,158382.4479,98051.14885,463803.7256,908333.1068,238707.4523,804674.6443,412421.4637,141632.9419,2283951.989,221703.2415,205642.26,297987.5377
2012-05-31,9567580.399,5560842.067,2721140.537,7432271.256,659425.389,2128937.994,533753.1677,2893945.244,534463.4501,2851.6358,4830.84174,6024.59042,6880.4208,148770.4696,91806.8791,430863.1202,845004.3043,221882.7543,752418.4586,382484.0443,131362.0751,2121317.637,208378.7215,192826.367,277945.9091
2012-06-30,9933983.118,5812145.391,2854190.246,7768235.728,699272.1839,2212135.373,566441.4117,3036645.342,572096.4288,2855.50162,4836.10211,6033.50129,6884.75475,154919.8106,94530.62395,453982.9911,888284.0728,230566.0028,784196.2654,395890.8355,137547.9415,2214267.468,216964.3833,200361.2694,288077.9825
2012-07-31,9809288.769,5807273.517,2877338.585,7719033.045,719586.2359,2205886.403,565822.7241,3027919.35,569734.0209,2859.64537,4845.66907,6055.76514,6971.2777,157083.4951,95745.67332,458397.0211,880180.4348,231019.3186,777814.9214,397686.2587,135855.5791,2208948.972,219977.8016,202429.2782,290196.1911
2012-08-31,10063873.07,5860864.128,2894699.84,7826121.242,722711.4748,2282436.286,585757.4566,3139175.753,592964.3646,2860.75161,4850.45256,6072.46302,6995.99854,160545.3903,98931.79252,476494.5442,907608.1774,241477.8173,805112.8927,410703.0774,141282.8057,2302022.664,224932.3176,207510.6984,299198.6283
2012-09-30,10652220.08,6201722.008,3056353.781,8329457.856,720367.5456,2377674.729,606558.9763,3285927.508,614034.887,2862.13362,4851.41493,6069.69284,7007.27261,164692.542,100948.5567,493886.0828,945644.584,245563.5253,831380.4437,422511.1506,145017.6732,2378333.621,230744.9511,212861.258,307731.2346
2012-10-31,10610467.13,6152696.538,3038862.248,8221661.445,728961.9524,2393337.935,613222.6399,3316555.328,621947.7077,2863.23976,4851.41493,6069.69284,7013.49024,161648.0496,97859.95483,495216.1171,926294.8045,234744.5612,821077.0107,419358.0823,141632.9607,2358802.698,226484.384,209120.6046,303745.0689
2012-11-30,10793136.27,6240942.385,3078509.722,8311977.356,728961.9524,2413700.103,623528.8786,3362497.057,631443.0925,2864.34632,4856.20408,6080.85036,7038.36077,162662.8804,99810.65603,496324.4791,935033.4697,237967.5101,830669.862,422961.5889,143792.1835,2402303.388,227798.2426,210723.744,306402.5041
2012-12-31,11456532.79,6652137.27,3257476.883,8919482.726,751611.4896,2532245.365,652280.8552,3572250.865,662512.3338,2864.89982,4856.683,6076.32422,7036.40244,164038.9243,99861.80899,511364.99,970536.784,239049.6198,857481.5479,434003.5827,147841.8747,2491760.531,229874.5552,213298.6828,311789.7649
2013-01-31,11667588.43,6707782.527,3274036.315,9062959.663,772466.4143,2643517.917,679224.2291,3755557.856,693243.3274,2867.67588,4856.683,6070.68232,7004.84907,172518.6548,104249.8367,546870.2448,1025711.121,248803.0833,911192.3462,461959.4629,156864.5312,2655279.346,241780.9078,225022.325,330889.9123
2013-02-28,11786645.45,6662254.592,3235003.368,8910515.421,779974.1873,2641928.309,670451.9803,3777912.367,672489.9289,2868.2311,4861.52033,6081.96611,7049.02379,174857.8908,105312.7785,553792.6529,1037011.893,250687.1944,920270.2277,467458.9803,158338.8225,2701863.194,245063.0595,227893.4298,334925.1479
2013-03-31,11731235.1,6579206.374,3188194.733,8834165.026,805000.0969,2689937.693,677344.4948,3854820.791,674467.9639,2869.06408,4866.35766,6084.23757,7061.64514,181429.3708,109155.7471,580410.0015,1087532.935,259423.5178,964716.6539,486810.4947,166140.9838,2834394.924,254253.7329,236809.7375,348870.2253
2013-04-30,11969542.73,6639937.509,3222527.318,8911920.031,854217.7194,2761478.589,705541.0592,3964383.562,707651.6277,2870.17504,4871.195,6101.1853,7099.50919,184949.4233,110823.2867,586234.2623,1078891.181,264435.7099,956771.9285,488647.5154,165315.2964,2803017.858,259152.3379,240835.6925,352375.1151
2013-05-31,11796228.09,6447622.246,3117161.803,8657720.97,792487.142,2701066.277,686743.3287,3886124.44,698855.9578,2868.2293,4866.35766,6061.64058,7036.40245,189202.8201,112709.5212,610427.3462,1134730.273,275066.1048,1005953.562,507936.2331,172451.6271,2954198.265,265214.4034,246423.9475,364237.7882
2013-06-30,10775759.19,5967749.248,2920927.746,7928756.146,772466.4141,2629452.704,665965.4973,3767831.984,674210.0375,2869.06308,4861.51069,6016.94496,6949.70107,186734.1701,110455.1843,603387.0402,1139903.621,271155.1874,1004831.452,502852.9816,171095.1398,2933489.923,261652.8923,243366.2453,360089.4476
2013-07-31,10824789.44,6054386.084,2962689.376,8082566.175,777471.596,2803460.604,706365.2952,4048776.762,720243.7138,2869.89711,4866.35766,6039.58633,6994.04738,196166.6775,116352.3424,639594.7605,1224414.822,289122.5809,1077255.153,532351.2317,182477.8942,3148669.645,274966.8904,256708.824,381732.6958
2013-08-31,10372621.59,5911690.115,2892291.199,7910660.851,733259.1553,2793793.499,700684.0698,3998931.722,714947.8043,2870.73139,4866.35766,6011.28462,6956.03626,190418.7433,114377.4824,620478.8835,1181826.491,286750.7638,1040853.711,515758.466,178998.1867,3017276.717,267003.4093,249463.9876,370911.0702
2013-09-30,11129868.18,6341409.822,3098435.561,8495037.104,771632.2168,3023900.128,752423.2121,4386363.634,768875.8465,2874.34924,4871.20463,6050.99254,7013.05295,196416.4844,119815.1138,638809.0873,1265196.313,301486.1687,1105405.377,537521.7912,190027.0705,3175468.14,275376.5027,258672.801,386148.5791
2013-10-31,11557097.38,6628722.89,3238946.012,8880210.153,799994.9146,3127060.9,779024.0061,4569884.012,795459.32,2875.46333,4876.0516,6068.00564,7057.39926,205452.2352,124933.5315,671099.5432,1309191.491,313488.0315,1141517.313,559725.7894,194804.294,3287005.148,288034.9547,269653.0475,402170.2312
2013-11-30,11392778.46,6510719.311,3189707.307,8664877.189,764958.6409,3141567.884,781557.3922,4576681.063,798322.1557,2876.02005,4880.89857,6079.34771,7070.06964,211673.5718,127905.5129,699099.6587,1381850.309,325366.3752,1195115.029,578229.1214,199404.578,3453834.005,296812.5319,277418.0845,414933.2241
2013-12-31,11298225.86,6442572.211,3155858.366,8580210.797,764923.1802,3227210.913,798049.3473,4729131.538,815654.4154,2874.62393,4878.95979,6049.19121,7007.71188,217072.8772,132228.3483,717563.5289,1407899.984,334947.7317,1219403.058,594937.8613,204320.7383,3547863.791,304326.6676,284738.8149,426177.4166
