Date,BIL,BND,BNDX,CWB,DBC,EEM,EFA,EFV,EMB,FLLA,GLD,GSG,HYG,IAU,IEI,IJH,IJK,IJR,IJS,IJT,LQD,PFF,QQQ,SCZ,SHY,SLV,SPY,TIP,TLT,VEA,VGK,VNQ,VO,VOE,VOO,VPL,VT,VTI,VTV,VUG,VWO
10/31/2000,6385.148838,11563.61504,432.0724553,495.0057,2942.61795,65151.18089,2752.5142,203088.3918,622.2797785,174.3600677,1281.546813,2942.61795,815.5546047,560.9753213,11466.15822,291910.0318,133743.7391,493452.0974,1580795.073,145655.1679,11277.41522,237.5280726,488138.8259,235842.3538,10940.05036,792.7051672,1913171.625,456.614719,11179.48842,2752.5142,3178.636151,8942.656062,291910.0318,586022.814,1819922.267,3065.982711,2486.997377,1852604.963,212964.0068,172224.548,831296.9086
11/30/2000,6417.712458,11746.56415,437.2882612,450.801691,3213.927324,58752.95053,2650.866328,202927.1193,625.5156334,156.2091847,1303.83445,3213.927324,787.3550916,570.7313553,11711.78626,270066.4042,111488.9147,442798.2527,1477773.077,124011.6839,11479.28095,239.7133309,376302.511,238889.2955,11068.82569,782.8267477,1770347.815,469.0803008,11514.01225,2650.866328,3052.676337,9098.246652,270066.4042,585980.0344,1684059.792,2956.483898,2330.278988,1669132.23,202145.4352,153873.1613,749658.6475
12/31/2000,6449.80102,11956.30962,442.5857024,489.9312778,3147.720422,62249.462,2742.106496,214114.7958,647.7839899,164.0196439,1329.756243,3147.720422,808.2673215,582.0781795,11992.21328,290975.7554,116325.7498,480940.8942,1689693.125,135251.9789,11734.12098,242.6378335,348763.9407,246291.8537,11221.69835,762.7659574,1761219.548,479.5876995,11796.53157,2742.106496,3262.498992,9724.643648,290975.7554,639328.8287,1675376.443,2839.161156,2366.422314,1698859.475,212636.7833,147025.9595,794272.4079
1/31/2001,6484.630591,12166.73828,452.0893894,525.0593504,2980.576467,69572.96181,2739.402779,214459.5421,675.3148095,181.930589,1281.546861,2980.576467,847.230656,560.9753425,12151.15807,295817.8829,116161.3815,503793.7626,1822454.004,135068.7125,11965.28317,244.1179243,384163.2714,253070.5444,11362.65298,799.8480243,1839522.136,488.8552522,11829.97474,2739.402779,3262.498992,9766.702731,297410.1022,627245.5138,1749862.507,2829.644856,2424.809289,1763888.418,221652.5829,151210.1713,887716.6504
2/28/2001,6509.271539,12277.30108,456.2087827,493.9233309,2938.848397,63517.01117,2533.879359,207908.4035,672.4109558,171.3604218,1292.206127,2938.848397,852.9274349,565.641255,12304.43399,279055.0668,106442.1354,473849.9239,1745650.689,123942.3462,12113.65268,250.5138139,283492.2105,255652.9268,11453.22469,744.0729483,1664054.534,497.1962472,12042.98526,2533.879359,2976.292679,9598.453697,280490.1441,636992.2818,1582947.322,2709.098872,2218.415342,1597834.199,206868.3556,133366.9174,810445.7097
3/31/2001,6536.610479,12343.41435,463.3660598,477.3768994,2823.64554,56896.84906,2366.214843,195323.4376,678.0592079,158.8682471,1248.599598,2823.64554,842.2411071,546.5532383,12366.46064,258871.544,95092.11475,452125.8003,1659359.684,117014.6012,12194.81415,253.6452366,233903.2144,242418.3117,11541.96427,721.8844985,1570891.609,501.8156478,11970.27092,2366.214843,2752.898401,9676.066793,259542.5792,622351.0142,1494325.225,2582.210099,2064.649654,1490456.545,198655.6819,121297.2114,725975.7089
4/30/2001,6562.10326,12286.08783,460.5985133,510.6023315,2975.275305,62184.69428,2547.398753,205494.8079,682.1275631,166.9228672,1275.005856,2975.275305,841.1293489,558.1121288,12223.28176,288152.7373,108146.655,487627.3963,1772547.097,128866.0506,12085.06082,252.2248232,275725.343,260494.7179,11548.71632,733.5866261,1705109.059,504.6241093,11663.38908,2547.398753,2948.816674,9897.135891,288218.6601,657682.5037,1622000.82,2813.7858,2211.245354,1612138.908,212184.1339,132135.9663,793446.0037
5/31/2001,6583.101991,12376.20628,462.4438092,507.0281152,2890.479959,63101.24692,2441.933897,203943.281,697.543646,173.5330127,1296.082341,2890.479959,847.6371666,567.3380013,12249.8674,294505.9,111358.6431,497561.2441,1824195.929,130849.9306,12178.11579,255.5794134,267241.1364,261785.9121,11599.66926,752.2796353,1695550.729,510.2415344,11687.3107,2441.933897,2806.901628,10109.7046,295023.2145,684660.64,1612908.37,2740.824615,2180.942447,1628440.856,214327.1936,132424.9477,805140.763
6/30/2001,6601.534018,12441.17147,460.9606131,497.3438782,2681.498258,61761.62007,2341.875411,200011.1118,718.8187272,172.7000543,1311.102509,2681.498258,823.863487,573.9128247,12286.77748,293379.5328,109875.3683,508332.8977,1860816.662,133023.7012,12243.87762,261.5855296,273036.6613,259526.5164,11637.88901,722.7963526,1655139.312,509.7322113,11776.15646,2341.875411,2701.407037,10707.81595,293808.0139,670384.781,1574466.635,2607.589842,2111.364058,1601807.706,207425.858,130641.8458,788047.7857
7/31/2001,6621.33928,12718.37072,474.4329246,491.027611,2687.933854,57601.86379,2298.606921,195822.4191,724.3536314,163.9268915,1288.330232,2687.933854,834.0226301,563.9446476,12621.82438,287666.8172,106399.7906,504944.1981,1856634.663,130435.6586,12606.2964,270.8194988,249496.9693,253716.0292,11801.18023,704.4072948,1638263.843,517.8074909,12201.57011,2298.606921,2708.941532,10483.29447,289676.7794,654302.9205,1558413.688,2436.289703,2076.273188,1574381.555,203816.648,130256.0604,734971.3488
8/31/2001,6641.865432,12859.50521,479.1233583,475.805755,2713.738019,57037.84938,2241.817539,198614.7881,761.5854081,155.99283,1322.730968,2713.738019,841.5480163,579.0029848,12761.99101,279748.5004,101768.7504,495848.6383,1838806.7,127537.0783,12766.39636,275.585922,218847.7137,259203.78,11893.95048,700.6079027,1541061.717,519.2328078,12448.50549,2241.817539,2638.611721,10854.61276,280199.1345,630555.6503,1465949.264,2379.187701,1977.346245,1479847.814,191995.2825,121479.0163,727774.8034
9/30/2001,6660.462655,12974.57334,482.3698023,433.8396874,2416.312332,48154.32982,2011.957709,173317.1033,734.1683334,126.6661779,1420.118755,2416.312332,801.4969789,621.6328323,13069.60604,245048.4684,87838.27747,425802.9771,1571591.862,111077.449,12859.59105,271.0663129,173142.4411,230797.871,12094.02933,764.43769,1415321.715,522.0566035,12558.16562,2011.957709,2374.877202,10434.0497,245447.717,567612.9547,1346337.919,2131.752894,1794.199492,1346711.826,173698.132,113321.8218,614425.4788
10/31/2001,6675.115007,13216.07167,495.9572914,449.674836,2294.53019,51326.9971,2063.338884,174369.6581,765.0768202,129.5541668,1350.590593,2294.53019,814.2697149,591.1980618,13359.25465,255623.4125,94535.03261,450217.9237,1642334.241,118667.1157,13121.92671,278.9272359,202537.1623,237253.8183,12230.18391,714.893617,1433752.176,534.06354,13201.3057,2063.338884,2448.973133,10082.14155,256383.6401,571514.1585,1363870.066,2153.958938,1831.076751,1380671.858,173698.132,117429.3979,654907.1473
11/30/2001,6686.46337,13039.26575,492.3899698,477.6895783,2171.313919,56121.29792,2125.535965,180684.804,806.0849378,138.9338885,1334.843787,2171.313919,837.2515819,584.3051653,13048.85236,274250.8184,103209.4443,479886.6995,1766359.381,125623.1209,12951.34166,281.6607229,236890.503,238545.0011,12129.07821,689.8176292,1545552.299,521.5764935,12532.39686,2125.535965,2534.373969,10662.79224,275339.1081,610374.2638,1470220.971,2188.852857,1941.34163,1486066.825,184693.2238,127819.1987,716080.0592
12/31/2001,6696.493065,12963.89618,490.5208575,493.931024,2142.435444,60458.32938,2140.584547,181440.5905,830.4287029,154.0776823,1339.68887,2142.435444,831.7140837,586.4260178,12897.28994,287363.3534,107118.4504,511841.875,1887008.439,132859.9172,12838.66499,280.5904121,232469.6051,234978.7533,12096.69357,750.3039514,1554235.985,516.0876311,12304.63308,2140.584547,2600.055058,10926.08537,289523.753,633981.7092,1478481.407,2091.466197,1957.92457,1512564.882,187408.2142,128017.3185,771418.4397
1/31/2002,6705.868825,13053.18113,492.9424608,484.9414793,2075.591458,62191.9357,2016.779559,177424.7477,850.9402919,155.8803912,1367.790853,2075.591458,837.9285681,598.7271831,12955.52121,287533.8748,105849.3324,519671.5713,1927468.164,132946.3425,12947.79364,280.8148844,230079.5618,232662.0743,12149.88273,716.1094225,1539006.182,519.0035263,12452.37358,2027.921301,2467.805858,10899.06735,288052.9723,633210.7874,1463993.916,1970.314671,1902.661561,1499361.703,182254.4883,127774.9817,793538.4006
2/28/2002,6714.586454,13164.4608,495.4772202,472.7694482,2166.294805,63853.26266,2041.002493,179432.6636,889.7431692,158.997999,1438.288162,2166.294805,831.2947715,629.5861809,13122.77699,286369.1038,103461.6255,508933.5976,1919286.64,128526.3021,13078.56636,281.0676178,201819.8096,241928.5859,12231.38293,741.9452888,1511402.567,527.2649206,12606.9947,2041.660671,2467.805858,11115.25253,288543.2384,636096.329,1437735.721,2021.325921,1885.93983,1473096.035,180668.8743,123995.5255,814736.1126
3/31/2002,6723.314745,12972.21755,490.4340054,495.6514895,2458.311344,66742.58448,2154.939416,190567.4114,891.4336812,169.2056705,1460.333811,2458.311344,842.5171677,639.236289,12820.93999,307163.6818,110498.868,548531.3798,2086628.666,138022.8792,12840.53645,280.1119879,215441.6982,253512.2959,12130.80549,779.4832827,1561645.82,523.8723399,12120.81982,2162.565978,2601.338586,11809.12995,308952.7673,671092.4407,1485530.082,2164.795188,1967.207052,1527253.38,189901.0537,126901.6086,851602.4328
4/30/2002,6733.399717,13191.71006,497.8377933,491.8845382,2485.5986,66959.2843,2187.773797,196956.1648,903.3788926,167.3951699,1493.28084,2485.5986,854.993162,653.6582907,13156.63066,306366.9913,107583.5101,565996.2898,2170766.959,139560.0124,13029.29234,281.5405591,189572.0192,263440.9782,12317.53376,772.7963526,1470827.058,538.4920977,12573.52032,2165.3146,2582.078275,11881.8057,307472.2657,667861.1306,1399137.892,2241.312472,1901.62568,1459174.38,180349.0307,117823.3214,854367.4156
5/31/2002,6742.826477,13297.16064,499.4204196,481.997659,2377.475061,66670.37508,2199.437913,203527.43,892.6286837,159.5778154,1582.431946,2377.475061,851.4458808,692.6826711,13293.3149,300789.856,105759.1735,541859.3214,2091942.721,133411.1936,13210.3995,280.8085536,179475.167,279988.7599,12389.61597,817.781155,1462100.053,546.7769602,12622.58094,2203.785744,2584.647443,12036.23472,302290.1281,663578.1371,1390836.247,2349.711532,1899.121429,1438591.412,181052.3919,115493.0117,850681.0765
6/30/2002,6751.592826,13335.68517,504.0578878,446.0888334,2458.784708,61180.71639,2127.126773,197804.9917,830.055413,139.2635595,1543.186052,2458.784708,827.0247101,675.5034482,13521.85357,278710.3165,95638.02057,513424.1698,1995270.282,125265.6398,13213.04158,283.3639115,155935.4733,275024.4191,12504.49125,812.006079,1354260.816,554.1026779,12844.36095,2115.854473,2496.053483,12374.20015,280081.1747,623253.1573,1288253.172,2228.559936,1780.259217,1339412.475,169609.8808,106221.2327,780635.7415
7/31/2002,6761.720215,13400.18988,508.6828206,408.2605003,2537.465819,55979.97006,1924.372665,177526.8943,773.1136117,118.3600992,1476.080452,2537.465819,795.7491166,646.1291132,13880.8723,252051.1173,87161.70889,441679.3032,1680472.1,110579.3083,13318.74591,283.3072387,142492.6504,260462.3712,12697.46181,776.899696,1247518.656,563.5107318,13220.5209,1907.017309,2218.714734,11720.99087,252936.8276,560655.48,1186713.702,2078.713794,1629.168974,1227698.911,151325.9356,101209.3963,714276.7855
8/31/2002,6771.186623,13622.82063,514.2389087,413.0371482,2724.333429,56774.56095,1905.533441,177342.6036,836.122371,126.7755023,1515.568556,2724.333429,811.3999102,663.4143592,14216.78941,253704.7238,87669.70476,444279.7342,1673373.618,112670.0313,13615.75395,291.0131956,140342.2511,259800.4582,12807.10439,761.0942249,1256003.28,583.8126147,13786.31821,1901.521285,2217.429876,11739.39048,254417.5197,569881.0659,1194784.779,2062.77193,1630.123341,1237079.881,152430.615,101841.955,724415.373
9/30/2002,6780.665607,13831.08631,522.2517279,390.2374976,2897.87701,50707.07498,1708.160765,156259.2282,800.5871703,106.2251934,1568.380816,2897.87701,800.3624373,686.5320277,14647.04633,232772.7902,82404.91981,418377.6926,1541050.428,106947.6556,13939.80889,291.5661206,123792.5736,242590.7562,12961.54527,751.9756839,1124306.689,598.1940211,14339.90782,1692.682907,1925.966237,11324.93365,233689.1067,501612.1636,1069507.174,1944.808604,1448.868948,1112087.557,134931.5804,91277.99088,646997.247
10/31/2002,6790.158539,13746.44007,522.1987716,396.8325113,2816.07313,54029.72706,1773.65199,160707.8815,867.9165513,117.6444017,1535.433526,2816.07313,801.940752,672.1099121,14544.25336,242860.9302,86066.96973,430550.7681,1580856.223,111954.5491,13797.62284,274.2470931,146674.9623,240274.063,12963.79928,746.5045593,1216818.803,581.7158695,13933.05596,1786.110709,2110.858995,10763.82622,243806.6766,528303.4484,1157510.181,1881.04397,1553.799225,1195404.156,146198.3673,99673.6492,689392.6474
11/30/2002,6798.307408,13749.79282,525.0042845,427.8648137,2821.029982,57858.0574,1873.236342,170346.6421,900.1162553,121.9737156,1545.850675,2821.029982,837.3256659,676.6698418,14351.92015,257178.9663,90418.01653,453728.7368,1667804.422,118278.257,13789.34427,284.1748378,165614.1468,245569.6073,12878.5247,738.6018237,1291873.039,581.7158695,13797.19612,1868.546684,2214.861229,11240.76168,257872.3714,568714.4358,1228906.22,1947.995968,1636.306275,1267128.525,156461.4927,104506.0271,738240.2528
12/31/2002,6805.785547,14034.48503,536.0776749,417.0826204,3055.733188,55966.556,1810.450892,165974.0652,936.8409985,124.742519,1682.242008,3055.733188,846.1275496,736.3728279,14722.18534,246521.6757,86395.2376,438599.2882,1622142.105,112827.3326,14158.89869,289.2331499,145599.495,248584.9565,13066.93752,786.9300912,1218708.326,601.7961778,14356.4089,1806.328003,2133.457991,11336.28792,247229.205,551889.0192,1159307.608,1896.625172,1556.311515,1202894.485,148278.5566,97707.38747,714105.6286
1/31/2003,6812.590652,14041.71279,541.8309677,420.7529474,3296.278671,56039.90577,1732.552802,160385.7516,958.7630779,120.8879751,1780.598997,3296.278671,859.284833,779.4269272,14649.33997,238506.4671,84411.30056,425186.7903,1556364.08,109550.1725,14044.01339,308.1200746,146017.6713,249260.2375,13057.41172,797.7203647,1188734.438,605.3542375,14273.74469,1730.478484,2033.430813,11029.90206,239972.5334,540839.0973,1130794.669,1841.790134,1509.295189,1169557.588,144126.757,95209.59582,715041.5355
2/28/2003,6818.721983,14234.89868,549.7746973,419.2803121,3534.183299,53912.72621,1695.983117,157218.8708,998.5517456,117.3943127,1683.453433,3534.183299,870.4615508,736.9031088,14908.77978,233124.8788,82228.91391,410334.378,1493262.544,106463.8593,14321.99497,312.2488836,150319.5563,250611.3028,13108.62159,775.2279635,1172711.606,627.718384,14715.7783,1691.149727,1966.307466,11221.38778,234217.2721,527710.769,1115552.801,1845.015293,1479.791637,1151506.636,140177.6839,94915.77901,687899.7744
3/31/2003,6825.541387,14216.86449,547.8105722,425.4437327,3179.970838,52812.45912,1656.669211,153348.7239,1034.998884,123.4166409,1622.404173,3179.970838,882.2737141,710.1798334,14881.10908,235485.851,84162.017,412420.2307,1491037.284,108353.7312,14338.98516,314.6532,150857.2945,248247.0859,13132.0113,731.0030395,1175122.466,617.5708141,14514.8888,1657.438348,1936.036162,11450.40621,236219.1272,525656.9187,1117846.154,1790.181254,1469.881029,1160240.238,139967.4174,96820.07428,673860.9094
4/30/2003,6832.366928,14340.21995,550.3271592,454.0760959,3150.893185,57433.57042,1825.077588,170138.7837,1102.480812,145.1132864,1631.610018,3150.893185,914.4052405,714.2095358,14916.92791,251699.5934,88663.23733,447765.5518,1622441.356,116561.7647,14676.54781,322.2678075,164000.9474,271889.5922,13153.06191,759.4224924,1274552.046,615.5258519,14667.22401,1820.372493,2197.9472,11914.61941,253234.9358,563075.8065,1212429.465,1806.30846,1596.737053,1260190.526,153908.1722,103356.688,732824.0085
5/31/2003,6838.516059,14601.6436,559.3919831,483.8180802,3473.384897,61101.12316,1942.837617,183011.1438,1147.462029,148.363824,1751.043382,3473.384897,917.3816295,766.4894595,15325.02523,272619.58,94791.04625,482073.4827,1775301.128,124301.291,15249.077,339.7347227,177981.5034,299247.3948,13200.96536,760.1823708,1344443.382,644.6660767,15594.10309,1929.932158,2344.037937,12572.24445,273003.2145,618285.3893,1278914.247,1893.397816,1684.684692,1333692.146,166113.0902,106747.8209,779620.1711
6/30/2003,6845.354575,14581.96204,557.4129102,491.8010785,3360.379014,64695.3234,1980.505547,188898.8502,1143.101673,151.7316828,1676.427922,3360.379014,935.0274652,733.8278107,15258.86709,276119.143,96783.59195,495267.5929,1825973.371,126814.4021,15221.99159,348.2620642,178937.4243,316134.6136,13222.86577,754.4072948,1358774.61,638.9685824,15312.83226,1977.688136,2367.729128,12855.12246,274754.8032,621955.5314,1292546.961,2012.742657,1713.592702,1355309.695,168339.0056,108021.7494,825480.3921
7/31/2003,6850.146323,14095.23073,546.543247,499.325635,3219.810327,69243.08763,2010.492976,197407.7423,1097.834847,157.5126599,1718.823107,3219.810327,920.0735709,752.3855822,14667.86065,286186.0328,101005.1664,519929.2941,1915591.231,133954.3573,14338.64572,339.9037747,189990.1921,328969.1731,13155.96335,850.3039514,1383269.92,610.3971662,13784.75094,2031.063961,2415.109756,13521.38932,283012.5588,639802.5454,1315848.351,2103.058244,1749.287352,1386828.507,169971.894,110877.4124,883507.6188
8/31/2003,6854.941425,14181.36528,546.3149012,504.2190262,3408.11868,73644.15058,2076.688457,202513.0815,1132.087294,166.5538866,1819.844873,3408.11868,927.6899399,796.6061419,14695.12674,299129.2254,104819.7174,545900.5942,2010585.783,140607.6693,14546.37112,347.9255037,199489.8157,347207.9807,13149.88661,851.0638298,1411800.554,620.7864922,13964.76601,2076.011204,2411.161293,13609.57582,296524.9934,665240.4548,1342988.381,2267.562404,1787.159773,1419959.701,172827.4218,113437.6827,939663.0096
9/30/2003,6860.425378,14565.18535,555.3805053,508.0510908,3524.193068,74230.88826,2139.407563,210283.2857,1173.861315,171.9835433,1879.92505,3524.193068,947.2567761,822.9052174,15148.85347,294240.2573,102683.7432,531118.3704,1940027.492,136951.4059,15206.67163,358.8851571,193694.8361,366797.316,13275.55088,854.4072948,1396430.704,640.5335242,14794.45186,2137.814265,2459.859517,14073.01999,292020.7788,657524.996,1328367.67,2390.133449,1795.749041,1404976.286,172118.8294,111517.2961,947149.4928
10/31/2003,6865.227676,14425.43385,550.1000585,528.169914,3691.759285,80979.1812,2278.376419,226794.7714,1184.191295,183.7988127,1871.446024,3691.759285,960.9987249,819.193668,14943.37442,317419.6809,109913.3872,576999.6682,2116291.212,148584.2911,15014.32244,358.7057145,210184.4649,387737.7015,13221.41451,864.43769,1471177.171,643.6628508,14346.23027,2272.6569,2623.061357,14301.93314,314041.1896,709652.9201,1399470.94,2515.930713,1902.482079,1490011.211,181051.7966,118419.3246,1033254.38
11/30/2003,6870.032649,14464.44022,551.2558738,544.4903644,3699.737916,81859.39251,2335.975369,231539.5221,1205.861995,189.3495369,1930.072626,3699.737916,971.5697109,844.8564661,14944.37563,327856.1226,113229.7159,599307.1678,2207230.573,153679.0979,15060.4104,358.7415851,211379.4897,389426.4155,13213.54777,891.9452888,1487244.486,644.1841533,14395.21403,2323.223288,2734.932038,14918.99004,323049.4611,729843.2554,1414755.122,2457.870329,1928.486346,1512373.002,183423.5751,119503.9272,1044485.441
12/31/2003,6875.529362,14592.11639,557.1712352,564.854304,3966.936318,88230.86921,2539.769832,248837.3767,1241.796683,209.742482,2016.801019,3966.936318,991.6384548,882.8203449,15070.76021,333312.796,112685.432,607465.3564,2267045.639,154574.6013,15444.86654,362.9029875,217916.9288,413845.4378,13356.87908,985.2583587,1562092.593,649.964611,14588.99665,2504.757633,2959.109221,15378.2428,331638.0541,761260.818,1485955.079,2625.391397,2048.449767,1572810.603,196098.1442,123036.3438,1125782.339
1/31/2004,6880.342233,14718.07408,559.7213522,582.5342437,4074.306606,90367.6444,2568.365862,255139.4321,1255.953165,213.2871299,1936.855631,4074.306606,1000.827968,847.8256113,15193.4362,340207.4712,114764.5233,625462.6718,2316197.002,159418.1037,15633.43446,372.5924972,221562.6137,439084.1329,13373.06896,1037.841945,1592974.695,657.8889795,14860.4614,2539.070308,2992.736834,16036.73609,340225.8215,787253.3073,1515331.965,2677.70232,2081.59942,1613881.249,199196.4949,125801.2165,1160933.316
2/29/2004,6884.46975,14869.83508,566.0505693,588.3013327,4431.24357,93941.4317,2627.413878,262778.4088,1250.678162,223.8235141,1917.959474,4431.24357,1003.418111,839.5541398,15379.67886,348955.9403,117147.3446,636886.4348,2374141.534,161944.3386,15869.0522,377.9950885,218574.2214,452568.0114,13437.77589,1096.960486,1614592.954,672.0114217,15199.68859,2599.117035,3080.166648,16300.14108,347803.331,812421.7956,1535896.535,2700.588642,2116.804679,1636484.947,203021.0676,126887.3842,1209384.868
3/31/2004,6890.666461,14988.25845,569.6110274,594.4784967,4632.310804,94458.10958,2629.269883,266865.3751,1281.945116,226.7556022,2052.897513,4632.310804,1011.194602,898.6209713,15543.45706,351089.3871,117854.0243,646530.2329,2417467.005,163335.6834,16026.03204,379.9606629,214211.1958,471583.5616,13475.63145,1268.693009,1593287.593,683.1946998,15414.18811,2613.994121,2983.322821,17184.63563,347045.4676,811222.661,1515629.613,2958.877531,2099.830233,1619681.847,200239.6789,124866.322,1214135.453
4/30/2004,6896.178994,14596.40242,565.1194166,592.1600306,4346.474529,85200.66698,2540.142366,258842.3878,1190.157846,202.2433216,1882.347714,4346.474529,1004.547008,823.9656977,15038.07554,338491.2818,114698.5771,621377.4914,2322340.646,158088.1816,15403.01203,372.3994457,207815.7064,454987.9702,13332.52293,928.5714286,1563140.202,650.2531693,14453.25683,2542.496154,2959.113156,14683.02011,332900.9354,785040.4496,1486951.627,2762.709868,2046.826739,1583664.658,196174.8134,122987.0838,1118182.814
5/31/2004,6900.316702,14534.12395,564.5338398,594.4694547,4487.918372,86196.35606,2569.10888,261325.7217,1180.398551,201.8792836,1905.362239,4487.918372,988.5115248,834.0399143,14961.63701,346096.5039,117084.1813,634816.3952,2358944.45,161226.1688,15322.34954,363.1639395,218454.6652,450493.599,13331.85631,1027.81155,1589906.32,663.3837315,14415.88649,2559.655206,3003.500149,15724.51462,341741.1198,805349.446,1512413.146,2726.745187,2057.805917,1606639.039,198038.4742,125360.7346,1108682.397
6/30/2004,6905.837645,14615.35081,565.0830748,603.921519,4293.67947,86992.9914,2655.265231,272139.3017,1202.117885,208.3797965,1917.71737,4293.67947,1000.941069,839.4481627,15042.53458,353796.3205,118679.2425,669722.6,2485262.387,170362.5817,15342.05868,361.3844362,225566.9593,470987.4087,13329.28193,981.9148936,1619310.525,662.4432524,14568.2653,2628.294664,3050.57671,16162.66093,350834.1675,831201.9686,1540384.168,2864.063802,2095.466235,1639292.371,203345.9053,126746.2214,1107731.924
7/31/2004,6912.743483,14756.0411,567.6254966,588.5819125,4412.453378,83828.23857,2541.998254,262103.158,1234.09422,215.1313019,1896.398681,4412.453378,1012.058621,830.1162694,15179.31634,337037.5548,112885.1795,632824.3673,2367228.826,160116.4308,15581.4715,363.6250197,208533.0448,454602.2749,13366.36532,1070.364742,1567138.769,667.7944028,14791.27776,2533.915494,2967.183095,16245.38142,334669.1324,802828.8894,1490755.301,2716.937131,2026.589308,1580990.61,200519.3972,119765.293,1087781.561
8/31/2004,6920.346809,15042.66097,575.1533459,588.9939198,4433.237358,86788.47354,2572.266082,265384.1653,1295.922341,226.533261,1973.194483,4433.237358,1031.356555,863.7323258,15494.10501,337212.1403,111400.9764,626499.9838,2372892.658,156258.7777,16061.38706,372.5701952,203333.1273,460180.1993,13465.07326,1112.917933,1570956.162,685.7665532,15407.35371,2545.356123,2968.527525,17517.29732,334921.8076,810359.4244,1494386.632,2749.632753,2035.20292,1581883.079,203547.2401,118973.1654,1132432.927
9/30/2004,6927.959883,15066.90974,576.8304931,605.1912526,4734.005913,92843.40158,2625.555975,273862.8709,1317.564244,243.4552955,2013.893987,4734.005913,1043.98861,881.5478415,15523.35788,346593.4832,114377.0535,657570.6867,2484229.968,164888.6687,16111.52428,382.0707351,210027.2402,472408.1076,13452.26797,1088.753799,1586695.572,686.3326535,15553.57411,2613.99445,3086.891623,17477.05833,347550.7042,839304.6527,1509358.891,2739.825638,2074.894465,1608514.872,205847.3239,120558.7207,1196085.057
10/31/2004,6935.580639,15194.58522,581.4768627,602.4073728,4866.00562,95486.09616,2717.468288,284343.8495,1339.567567,251.2945561,2061.861116,4866.00562,1061.79916,902.5446361,15664.48072,351259.8792,117301.2516,671201.5352,2507851.765,169763.5527,16302.40073,381.459422,220546.6436,487805.494,13492.03019,1193.768997,1607139.986,693.8423681,15828.37,2699.793067,3197.185952,18418.93546,357906.6725,857702.2107,1528806.83,2821.562308,2123.884798,1637472.965,208790.9406,122443.1741,1223635.8
11/30/2004,6945.98401,15072.23994,586.7144574,631.8048526,4800.007013,104985.7405,2882.727861,305305.7918,1352.963242,275.1926683,2196.798998,4800.007013,1064.634164,961.611399,15433.16334,372433.614,123159.1822,730102.3561,2736353.927,183409.6734,16103.78043,377.6829737,233815.3251,530497.2064,13414.39974,1275.379939,1678673.626,691.5896007,15449.56228,2885.690019,3431.226358,19182.89396,382912.1801,922616.5448,1596853.869,2981.768358,2236.376569,1715093.277,218457.9612,127154.4201,1348089.595
12/31/2004,6957.09689,15210.40867,591.1882725,655.3711736,4615.930104,109959.398,3020.994732,320499.9452,1393.822732,300.4828746,2110.554866,4615.930104,1076.082175,923.8594971,15583.60581,386928.5813,128185.8504,743586.0324,2779405.53,187297.7567,16327.81623,391.3550973,240887.7711,557881.4722,13445.52517,1128.723404,1729291.511,703.7510655,15860.0556,3011.973585,3576.439632,20108.52614,399136.5521,959501.8316,1645004.602,3119.800081,2320.808506,1773904.855,226016.6067,131894.9912,1419828.856
1/31/2005,6968.22894,15309.94711,595.2729105,642.0671388,4653.23005,109376.5472,2963.496441,317171.5212,1404.276403,298.6198807,2034.42082,4653.23005,1074.257032,890.5331135,15670.70103,377892.909,125295.9645,726905.5387,2689040.664,185933.6109,16528.37732,398.3603536,225681.6101,573458.4713,13440.57319,1128.723404,1690519.412,703.8179922,16426.04231,2953.659066,3509.013016,18387.47761,387722.8432,932302.8332,1608122.283,3063.256824,2270.05637,1729576.037,221516.842,127763.6444,1417895.476
2/28/2005,6979.37741,15214.02876,593.2235049,643.6723066,4960.959321,119966.636,3075.663004,329701.7627,1414.387193,336.9626734,2097.54544,4960.959321,1086.748493,918.1645749,15517.00279,390408.3442,129845.3482,747196.4526,2767084.153,190795.3844,16373.64857,401.1887121,224595.224,600627.9015,13405.98522,1207.446809,1725857.522,700.1028186,16184.32324,3079.035986,3681.024834,18970.64565,402129.2671,959287.4064,1641737.988,3143.081928,2345.059032,1765640.118,229112.8096,129559.9246,1543629.909
3/31/2005,6994.033404,15139.08293,597.4362223,637.0424819,5133.679089,110476.9632,2994.977906,321457.8009,1374.077158,307.9501872,2063.333425,5133.679089,1057.658409,903.1884844,15437.92815,385807.1476,128036.7193,728188.6715,2701764.088,184488.1851,16166.98529,395.5720701,220672.7582,594969.2659,13408.1543,1160.334347,1694306.948,701.6347836,16110.76063,3003.796355,3590.202908,18646.27417,397535.9857,952699.9798,1611725.212,3063.256762,2288.107632,1732586.099,225187.8093,127097.0552,1440140.329
4/30/2005,7008.721574,15344.1736,604.7826566,620.4156731,4919.383922,109098.7079,2946.529945,311663.2711,1401.00907,301.4832333,2088.871096,4919.383922,1051.890998,914.3672482,15708.0147,371927.6198,122816.9568,687665.0448,2563435.658,173718.3367,16429.09416,404.1164268,211078.7011,583374.5048,13477.93168,1163.677812,1662563.43,714.1036756,16733.25465,2945.468938,3518.646574,19722.16046,382920.4162,923249.1653,1581528.896,3006.715475,2232.559243,1694422.599,221618.1097,123985.2617,1398552.533
