Date,S_US_LCB,S_US_LCV,S_US_SCB,S_US_MIC,S_US_SCV,R_G_RE,S_IN_VAL,S_IN_SCB,S_IN_SCV,S_EM_TSM,S_EM_VAL,S_EM_SCB,B_US_1Y,B_G_2Y,B_US_3G,B_G_5Y,S_US_NQ,S_US_LCG,S_US_SCG,S_US_TSM,S_US_SCE,S_IN_SCE,S_USC,S_EM_SCE,S_US_SP,B_US_LT,R_COM,R_GLD,R_SLV,S_G_TSM
1935-03-31,64.587,42.57281,58.25682,47.72044,28.52328,41.62244,42.57281,58.25682,28.52328,50.91928,28.52328,58.25682,112.94667,137.77705,137.77705,137.77705,82.74107,51.06785,73.91982,65.2775,60.82635,60.55896,59.69564,52.97393,70.17136,133.951352,106.490952,169.3236832,112.32,95.26490308
1935-04-30,70.43844,47.85093,63.58705,52.34521,32.0692,46.11374,47.85093,63.58705,32.0692,56.40517,32.0692,63.58705,112.94995,139.23069,139.23069,139.23069,87.97858,54.29627,78.88161,71.15891,66.5593,66.26369,65.31248,58.35761,77.04766,134.7550601,106.4909627,169.3237002,112.32,98.45317417
1935-05-31,73.03375,48.94603,64.52956,53.31634,32.86525,47.02784,48.94603,64.52956,32.86525,57.46864,32.86525,64.52956,112.95322,138.73038,138.73038,138.73038,83.98435,55.24964,76.77492,73.63782,68.53623,68.22852,67.31794,59.26599,80.20261,135.2132273,106.4909733,169.3237171,112.32,99.41308309
1935-06-30,77.40682,51.4635,68.11781,55.52843,33.65522,48.90056,51.4635,68.11781,33.65522,60.54435,33.65522,68.11781,112.95559,140.28023,140.28023,140.28023,88.59509,57.89329,81.23393,78.02715,72.71717,72.38728,71.36438,62.85631,85.81174,135.6729523,106.490984,169.323734,112.32,101.293809
1935-07-31,82.97671,56.28115,75.80421,62.51597,38.40142,55.1076,56.28115,75.80421,38.40142,66.79413,38.40142,75.80421,112.95932,140.78758,140.78758,140.78758,99.91755,60.07708,88.66505,83.87823,78.76337,78.40243,77.22946,69.61658,93.10951,136.256346,106.4909946,169.323751,112.32,104.1422089
1935-08-31,84.91311,56.93581,80.77221,67.70253,42.20351,59.64148,56.93581,80.77221,42.20351,69.37135,42.20351,80.77221,112.9626,139.76359,139.76359,139.76359,106.66198,61.44144,92.40468,86.11891,81.34712,80.97042,79.56928,73.55386,95.71453,134.8801569,106.4910053,169.3237679,112.32,105.0472529
1935-09-30,87.11025,57.14559,83.13071,70.32898,42.86529,60.97983,57.14559,83.13071,42.86529,70.51195,42.86529,83.13071,112.96542,138.95529,138.95529,138.95529,112.88038,63.69445,97.10503,88.36252,83.34172,82.95173,81.43906,75.40763,98.16654,134.8936449,106.4910159,169.3237848,112.32,105.7355494
1935-10-31,93.06898,61.61157,90.13284,77.02065,45.44022,65.37955,61.61157,90.13284,45.44022,76.23686,45.44022,90.13284,112.96825,140.4529,140.4529,140.4529,121.32383,65.8291,107.69083,94.54375,89.66767,89.24393,87.44358,81.75071,105.78947,135.7164962,106.4910265,169.3238018,112.32,108.3380592
1935-11-30,97.20603,66.481,98.8787,85.91601,53.43831,74.30538,66.481,98.8787,53.43831,82.94827,53.43831,98.8787,112.98395,140.62674,140.62674,140.62674,133.58967,67.25257,114.8974,99.17989,95.86824,95.41074,92.91958,90.03022,110.79881,135.9607858,106.4910372,169.3238187,112.32,110.6072284
1935-12-31,101.21227,72.12446,106.24778,92.13591,56.86936,79.45965,72.12446,106.24778,56.86936,89.55986,56.86936,106.24778,112.98723,142.29691,142.29691,142.29691,140.81687,69.47126,121.52272,103.64066,101.53335,101.04404,98.1405,97.05596,115.16229,136.5590133,106.4910478,169.3238356,112.32,112.8158731
1936-01-31,107.6805,81.15778,118.82697,104.09553,65.84604,90.43471,81.15778,118.82697,65.84604,100.47009,65.84604,118.82697,112.9905,142.22814,142.22814,142.22814,156.41938,71.01316,134.05706,110.77847,110.41733,109.88016,106.3334,108.64308,122.87978,137.3920233,114.4224691,169.3238526,79.04,116.2280197
1936-02-29,110.21696,85.31621,123.93285,109.56903,70.78686,95.77058,85.31621,123.93285,70.78686,105.20264,70.78686,123.93285,112.99287,143.19098,143.19098,143.19098,161.1276,71.75144,136.59879,113.57829,114.65204,114.08878,109.95181,114.07153,125.62762,138.6835083,114.4224806,169.3238695,79.04,117.5775436
1936-03-31,111.20451,84.20063,126.77847,111.55748,70.29592,96.53797,84.20063,126.77847,70.29592,105.72261,70.29592,126.77847,113.00101,143.61735,143.61735,143.61735,164.9141,73.5434,137.28806,114.75264,115.17074,114.59922,110.5802,115.52141,128.99494,139.8623181,114.422492,169.3238864,79.04,117.756931
1936-04-30,102.71317,76.13819,111.1614,96.56336,60.65003,83.96862,76.13819,111.1614,60.65003,94.14933,60.65003,111.1614,113.00858,143.94978,143.94978,143.94978,145.83354,68.5719,117.52119,105.45835,104.10955,103.58719,100.44718,101.6482,119.31168,140.6875058,114.4225035,169.3239034,79.04,114.2383267
1936-05-31,108.0971,79.17557,116.84197,102.24069,65.07268,89.17563,79.17557,116.84197,65.07268,98.43289,65.07268,116.84197,113.01547,144.47558,144.47558,144.47558,151.47729,71.74868,123.27515,110.96353,109.1186,108.56593,105.39792,106.79286,125.81011,141.5034933,114.4225149,169.3239203,79.04,116.0813544
1936-06-30,111.04974,80.60895,116.7362,101.57461,64.37067,88.65425,80.60895,116.7362,64.37067,99.27934,64.37067,116.7362,113.03876,144.62622,144.62622,144.62622,151.65907,74.95965,120.54707,113.70519,110.55697,109.99158,107.19526,107.05325,130.00373,141.8431017,114.4225264,169.3239372,79.04,116.861625
1936-07-31,118.16836,88.12969,127.44988,110.81901,71.12526,97.37382,88.12969,127.44988,71.12526,108.46645,71.12526,127.44988,113.04203,144.92916,144.92916,144.92916,169.32735,81.51095,133.35773,121.28658,118.43593,117.82475,114.90886,117.1956,139.11453,142.5523172,114.4225378,169.3239542,79.04,119.8678093
1936-08-31,119.09655,89.76221,131.34631,113.54548,74.86056,101.41919,89.76221,131.34631,74.86056,111.1291,74.86056,131.34631,113.05006,145.63825,145.63825,145.63825,170.12319,80.86586,134.21308,122.52248,120.78696,120.15776,116.83418,120.81304,141.221,143.9778404,114.4225492,169.3239711,79.04,120.4562959
1936-09-30,120.04983,91.19563,135.78788,118.19944,77.02039,104.59701,91.19563,135.78788,77.02039,113.89537,77.02039,135.78788,113.05108,145.7636,145.7636,145.7636,178.66337,81.99696,137.19409,123.77847,122.89091,122.24475,118.48756,124.41798,141.6626,144.1938072,114.4225607,169.323988,79.04,121.0313927
1936-10-31,129.01162,101.34304,143.88664,125.42396,81.91444,111.0394,101.34304,143.88664,81.91444,123.6285,81.91444,143.88664,113.06204,146.10857,146.10857,146.10857,187.84667,87.18329,142.28207,132.80069,131.8479,131.14852,127.37417,133.82149,152.63465,144.640808,114.4225721,169.324005,79.04,124.3831371
1936-11-30,132.44604,102.9534,156.8293,138.86269,90.00404,121.51637,102.9534,156.8293,90.00404,130.17096,90.00404,156.8293,113.06012,147.2736,147.2736,147.2736,207.13852,89.50596,157.74343,137.10817,137.91118,137.17308,132.46164,144.11059,154.67446,146.6802434,114.4225836,169.3240219,79.04,125.7606184
1936-12-31,132.22506,107.29283,161.69926,143.69273,94.45891,126.41037,107.29283,161.69926,94.45891,134.93535,94.45891,161.69926,113.05198,146.41303,146.41303,146.41303,211.90271,87.30127,160.94657,137.36373,140.42458,139.66617,134.27163,149.14769,154.22683,147.1202841,114.422595,169.3240388,79.04,126.4677475
1937-01-31,136.11173,111.71243,173.468,155.82794,102.73341,136.54726,111.71243,173.468,102.73341,142.62488,102.73341,173.468,113.05345,145.93377,145.93377,145.93377,228.0285,91.00218,172.49127,141.9795,146.05998,145.26415,139.63666,159.09337,160.24152,147.9000216,116.20372,169.3240558,79.04,128.1454377
1937-02-28,137.32236,117.64881,179.00871,160.70145,111.52042,144.56757,117.64881,179.00871,111.52042,148.69219,111.52042,179.00871,113.06148,146.01238,146.01238,146.01238,232.04181,91.35924,178.13294,143.59946,149.39166,148.57041,142.61184,165.29691,163.29717,148.1662416,116.2037316,169.3240727,79.04,129.2552593
1937-03-31,136.86473,123.17854,178.54643,160.37371,113.80828,145.86381,123.17854,178.54643,113.80828,151.99461,113.80828,178.54643,113.06611,143.59539,143.59539,143.59539,225.05735,89.73819,172.76776,143.17492,150.72353,149.88754,143.64264,167.62254,162.03341,144.9806674,116.2037432,169.3240896,79.04,129.7752319
1937-04-30,127.24968,113.25682,160.5038,142.07476,100.03072,129.66474,113.25682,160.5038,100.03072,138.19348,100.03072,160.5038,113.09381,144.2454,144.2454,144.2454,203.22678,83.54386,155.32858,132.68894,138.37173,137.59676,132.14019,150.86396,148.92248,144.2702622,116.2037549,169.3241066,79.04,126.3918667
1937-05-31,126.55449,110.82773,156.60139,138.94124,96.26829,125.64992,110.82773,156.60139,96.26829,135.03153,96.26829,156.60139,113.15421,145.3784,145.3784,145.3784,201.31645,84.79244,154.7986,131.71854,136.14234,135.37297,130.25035,147.02025,148.55985,144.9483324,116.2037665,169.3241235,79.04,125.8334821
1937-06-30,121.75569,104.81339,144.55145,126.79718,86.77989,114.62359,104.81339,144.55145,86.77989,126.17252,86.77989,144.55145,113.17967,145.17729,145.17729,145.17729,184.72798,82.23453,143.61564,126.23812,129.12609,128.3896,123.82226,135.85911,141.06798,144.8613634,116.2037781,169.3241404,79.04,123.7807555
1937-07-31,132.66717,114.58752,157.9544,139.23291,94.20615,124.8421,114.58752,157.9544,94.20615,137.90489,94.20615,157.9544,113.20445,146.00853,146.00853,146.00853,207.32021,88.49149,159.29028,137.57992,140.40115,139.59393,134.92948,148.06569,155.81593,146.1940879,116.2037897,169.3241574,79.04,127.5418164
1937-08-31,126.15127,107.67511,150.24656,131.95803,89.33305,118.56716,107.67511,150.24656,89.33305,130.38065,89.33305,150.24656,113.22109,145.35976,145.35976,145.35976,195.81394,84.16791,151.88965,130.82015,133.45882,132.68453,128.07786,140.20307,148.29127,145.2145876,116.2038013,169.3241743,79.04,125.3116578
1937-09-30,110.01114,88.658,119.18104,103.50413,68.67354,92.59933,88.658,119.18104,68.67354,105.38804,68.67354,119.18104,113.25132,146.51983,146.51983,146.51983,153.85101,73.65607,120.25301,113.12555,112.2527,111.59482,108.46825,111.92371,127.48986,145.6502313,116.203813,169.3241912,79.04,118.8448899
1937-10-31,99.63879,77.5084,106.07046,92.42201,60.69943,82.12996,77.5084,106.07046,60.69943,92.96462,60.69943,106.07046,113.25891,146.97092,146.97092,146.97092,134.83503,66.78226,107.28192,102.31274,100.87496,100.27818,97.4876,99.21245,114.98183,145.8250116,116.2038246,169.3242081,79.04,114.6426181
1937-11-30,91.72044,71.05644,94.11585,81.32622,53.40587,72.56745,71.05644,94.11585,53.40587,83.85657,53.40587,94.11585,113.27103,147.5636,147.5636,147.5636,119.84137,61.50955,94.91038,93.89977,91.8361,91.28777,88.9652,88.52835,105.02785,146.7728742,116.2038362,169.3242251,79.04,111.3722517
1937-12-31,88.38495,67.89406,83.3754,71.58271,46.57944,63.78892,67.89406,83.3754,46.57944,77.20571,46.57944,83.3754,113.26412,148.45691,148.45691,148.45691,101.90112,60.94397,81.50837,89.87876,86.35451,85.83435,84.18121,79.59822,100.20655,147.0810972,116.2038478,169.324242,79.04,109.4990847
1938-01-31,88.5026,67.72493,87.09334,75.41866,48.55221,66.562,67.72493,87.09334,48.55221,78.83096,48.55221,87.09334,113.25664,149.6938,149.6938,149.6938,108.4126,60.7868,85.56415,90.29292,87.42556,86.89465,84.94884,82.43877,101.72628,147.7870865,101.7378051,169.3242589,75.52,109.7354843
1938-02-28,93.63314,72.37837,92.57745,79.98355,51.09559,70.40105,72.37837,92.57745,51.09559,84.02115,51.09559,92.57745,113.25076,150.44881,150.44881,150.44881,116.57607,64.73582,92.77216,95.57298,92.82083,92.25282,90.1245,87.68715,108.57785,148.7477025,101.7378153,169.3242759,75.52,112.0032149
1938-03-31,71.73334,51.48916,66.25908,56.38675,35.57081,49.69882,51.48916,66.25908,35.57081,59.95345,35.57081,66.25908,113.23139,150.24069,150.24069,150.24069,80.08776,50.02286,65.01399,72.80908,69.1533,68.72551,67.49192,62.42493,81.57704,148.9261998,101.7378255,169.3242928,75.52,102.3738533
1938-04-30,81.75882,59.44904,79.1017,67.96315,42.54536,59.38759,59.44904,79.1017,42.54536,70.39787,42.54536,79.1017,113.23399,153.68025,153.68025,153.68025,98.38781,55.76606,79.36829,83.30785,80.27209,79.77208,77.87881,74.11255,93.38172,150.5494954,101.7378356,169.3243097,75.52,107.5702806
1938-05-31,78.91498,55.2558,73.32274,62.73376,39.34369,54.98368,55.2558,73.32274,39.34369,65.34357,39.34369,73.32274,113.2246,154.01261,154.01261,154.01261,87.9587,54.55399,73.43432,80.11698,76.05661,75.57887,74.07624,68.74107,90.30106,151.5130121,101.7378458,169.3243267,75.52,105.7255385
1938-06-30,97.27868,70.84011,96.11827,82.57266,52.30167,72.58525,70.84011,96.11827,52.30167,84.71574,52.30167,96.11827,113.21474,155.14701,155.14701,155.14701,121.91076,67.1957,96.37726,99.31285,96.0786,95.47131,93.11654,89.92251,112.90071,151.6796764,101.737856,169.3243436,75.52,114.8693863
1938-07-31,103.8355,76.41633,108.38036,93.86774,59.72516,82.36643,76.41633,108.38036,59.72516,93.45368,59.72516,108.38036,113.19731,155.28876,155.28876,155.28876,138.67349,71.18516,109.32304,106.57706,104.43675,103.77186,100.75975,100.46449,121.29984,152.2560592,101.7378662,169.3243605,75.52,117.9424789
1938-08-31,101.38232,72.12765,102.26103,88.07681,54.47892,76.42364,72.12765,102.26103,54.47892,88.19298,54.47892,102.26103,113.19086,155.49618,155.49618,155.49618,130.20054,70.90986,104.29604,103.72957,100.25507,99.61161,97.06611,94.34243,118.56077,152.9564371,101.7378763,169.3243775,75.52,116.4283522
1938-09-30,102.49763,71.94923,100.41304,85.88672,52.99598,74.69296,71.94923,100.41304,52.99598,87.28702,52.99598,100.41304,113.20014,155.2733,155.2733,155.2733,126.11225,71.92467,102.32651,104.59567,100.12716,99.47955,97.23027,92.84778,120.52698,152.3293157,101.7378865,169.3243944,75.52,116.523844
1938-10-31,109.71919,77.47945,114.64447,99.30112,61.896,86.25792,77.47945,114.64447,61.896,96.82712,61.896,114.64447,113.20071,156.70363,156.70363,156.70363,146.0632,77.15059,116.7831,112.72264,109.78245,109.06741,106.04674,105.28702,129.88156,154.2334321,101.7378967,169.3244113,75.52,119.7807266
1938-11-30,107.9765,75.70758,110.97971,95.00271,58.82609,82.74014,75.70758,110.97971,58.82609,94.17235,58.82609,110.97971,113.1192,156.66393,156.66393,156.66393,139.51957,76.10938,110.70816,110.72465,107.53682,106.83095,103.87024,101.93802,126.33125,154.1408921,101.7379069,169.3244283,75.52,118.9545507
1938-12-31,112.39345,79.99177,116.27034,98.51871,61.5803,86.64927,79.99177,116.27034,61.5803,99.0816,61.5803,116.27034,113.10993,157.45535,157.45535,157.45535,146.41184,79.27725,117.38375,115.33168,112.47949,111.73584,108.46412,106.99792,131.39246,154.9732529,101.737917,169.3244452,75.52,120.8066184
1939-01-31,106.07497,73.24822,106.23137,89.55421,55.56854,78.67899,73.24822,106.23137,55.56854,90.62772,55.56854,106.23137,113.09251,157.88751,157.88751,157.88751,136.60224,75.2665,107.91722,108.48608,104.30604,103.61084,100.96319,97.50576,122.54015,155.3761834,98.58686992,169.3244621,68.48,118.0063794
1939-02-28,109.59564,76.30125,111.49107,93.79354,58.72333,82.86017,76.30125,111.49107,58.72333,94.76,58.72333,111.49107,113.09138,159.1665,159.1665,159.1665,139.55285,76.86861,112.15006,112.26687,108.41248,107.68473,104.82018,102.18359,127.32216,156.448279,98.58687978,169.3244791,68.48,119.5155095
1939-03-31,97.40978,64.65482,90.11408,75.47829,45.54304,65.61762,64.65482,90.11408,45.54304,78.44353,45.54304,90.11408,113.06955,160.42944,160.42944,160.42944,116.05215,69.95558,92.18522,98.85573,92.32262,91.6975,90.16282,82.80731,110.27907,158.0753411,98.58688964,169.324496,68.48,114.0719937
1939-04-30,97.18571,63.78612,90.12682,75.73398,45.9154,65.8905,63.78612,90.12682,45.9154,77.92209,45.9154,90.12682,113.05394,161.02538,161.02538,161.02538,119.55693,69.94102,91.72687,98.63883,92.03709,91.40931,89.82394,82.50327,109.97779,159.4347891,98.58689949,169.3245129,68.48,113.869207
1939-05-31,103.45839,67.78067,98.8869,82.81265,50.0588,72.06566,67.78067,98.8869,50.0588,84.1489,50.0588,98.8869,113.04976,162.52866,162.52866,162.52866,132.88752,74.11772,102.08458,105.32896,98.94477,98.26531,96.27285,89.88081,118.03476,161.7784805,98.58690935,169.3245299,68.48,116.4958535
1939-06-30,98.26843,62.36304,90.41917,75.65275,44.52665,64.99805,62.36304,90.41917,44.52665,77.18308,44.52665,90.41917,113.05191,162.53348,162.53348,162.53348,121.53893,71.58986,95.12068,99.71394,92.12548,91.48793,90.14329,81.86258,110.81021,161.7299469,98.58691921,169.3245468,68.48,113.9901316
1939-07-31,107.7955,68.58611,103.5889,86.47527,51.44419,74.78056,68.58611,103.5889,51.44419,86.65498,51.44419,103.5889,113.04196,163.15479,163.15479,163.15479,143.40378,78.41712,110.45812,109.84769,102.6147,101.89999,100.06664,93.40972,123.0544,162.3930397,98.58692907,169.3245637,68.48,117.9979665
1939-08-31,101.13531,63.30943,91.88937,76.38882,44.91864,65.81478,63.30943,91.88937,44.91864,78.42808,44.91864,91.88937,113.02421,160.74282,160.74282,160.74282,122.39513,74.68558,96.79103,102.50927,93.81525,93.15673,92.13815,83.30825,115.08245,160.9315023,98.58693893,169.3245807,68.48,115.0693363
1939-09-30,116.63314,84.07374,122.75221,105.6411,70.01589,95.25361,84.07374,122.75221,70.01589,104.46036,70.01589,122.75221,113.0241,156.50189,156.50189,156.50189,171.7938,83.02345,133.27428,119.81686,115.89013,115.072,112.1893,112.98247,134.33148,154.8804778,98.58694879,169.3245976,68.48,124.0173167
1939-10-31,116.02251,80.98521,121.59603,104.02948,67.25829,92.92923,80.98521,121.59603,67.25829,102.04968,67.25829,121.59603,113.01528,161.41616,161.41616,161.41616,177.53172,83.51101,133.87548,119.17103,114.51312,113.69896,110.93272,110.66131,132.68068,158.4272408,98.58695865,169.3246145,68.48,123.3890958
1939-11-30,112.41963,74.67085,111.64311,94.48709,58.37411,82.98846,74.67085,111.64311,58.37411,93.89481,58.37411,111.64311,113.00636,162.58685,162.58685,162.58685,168.53086,82.24546,123.38299,114.85789,107.84982,107.07735,105.08906,101.00334,127.40649,160.3758958,98.5869685,169.3246315,68.48,121.197223
1939-12-31,115.76051,75.93298,115.07618,97.05287,59.07816,84.76488,75.93298,115.07618,59.07816,96.132,59.07816,115.07618,112.99743,164.31705,164.31705,164.31705,176.03048,85.67988,130.6938,118.32108,110.63756,109.83977,107.89102,103.33323,130.85271,162.1721059,98.58697836,169.3246484,68.48,122.2571735
1940-01-31,112.96592,72.01254,112.7821,94.90618,56.89393,82.35302,72.01254,112.7821,56.89393,92.69213,56.89393,112.7821,112.98816,164.06017,164.06017,164.06017,171.61212,84.32728,125.1997,115.49029,107.60588,106.82445,104.92548,100.3296,126.45253,162.6586222,99.48949286,166.9033059,61.44,120.9597235
1940-02-29,114.33782,73.17824,116.73245,98.44273,58.79978,85.17463,73.17824,116.73245,58.79978,95.06569,58.79978,116.73245,112.97867,164.62021,164.62021,164.62021,179.90098,85.237,130.27504,117.14997,109.78569,108.98309,106.80038,103.43533,128.13156,163.1628639,99.48950281,166.9033226,61.44,121.6444085
1940-03-31,116.54625,74.6422,120.23046,101.72047,59.67365,87.08372,74.6422,120.23046,59.67365,97.44097,59.67365,120.23046,112.96737,166.03935,166.03935,166.03935,186.17953,87.60286,136.38351,119.5311,112.07426,111.24949,109.01067,105.99204,129.71604,165.2350323,99.48951275,166.9033393,61.44,122.5037657
1940-04-30,116.49005,74.59405,123.36243,104.51101,62.33728,90.16154,74.59405,123.36243,62.33728,98.6787,62.33728,123.36243,112.95709,166.05374,166.05374,166.05374,189.08393,87.68206,142.8414,119.75476,112.72692,111.89178,109.45838,108.22887,129.39836,165.0037033,99.4895227,166.903356,61.44,122.648081
1940-05-31,91.72882,56.71225,89.16489,75.09722,43.20917,63.83164,56.71225,89.16489,43.20917,73.17354,43.20917,89.16489,112.92852,162.48635,162.48635,162.48635,138.42834,71.10792,103.16378,93.47388,85.25792,84.62069,83.7109,78.69459,99.78218,162.941157,99.48953265,166.9033727,61.44,113.1914582
1940-06-30,97.86119,60.72999,94.57888,79.61056,45.8893,67.74917,60.72999,94.57888,45.8893,77.98701,45.8893,94.57888,112.92185,165.49782,165.49782,165.49782,146.06959,73.33526,107.72279,99.73993,91.00044,90.31606,89.36259,83.44819,107.85516,165.7437449,99.4895426,166.9033894,61.44,115.7400151
