Date,AUD,AUST,BELG,CAD,DNMK,FNLD,FRA,GER,HNGK,IRLD,ISRL,ITA,JPY,GREC REB,NTHRL,NZL,NHNKBU,NRWY,PRTGL,SNGPR,SPA,SWE,SWISS,UK,US,BRA,CHL,CHN,CHN50,CHN-A,CHN-A50,GREC,CLMB,CZCHRPB,EGYPT,HUNG,INDO,INDI,INDI.D,KOR,KUWT,KUWT.D,MLYS,MXCO,PRU,PHLPN,PLND,QATR,THAIL,QATR.D,SADIA,SADIA.D,STHAF,TAIW,TRKY,UAE,UAE.D,ARGNT,BAHRN,BAHRN.D,BNGLDSH,BSNIA,BTSWNA,ESTN,BULGR,CROTIA,GHNA,IVRYCST,JMCA,JRDN,KZKSTN,KNYA,LBNON,LTHNIA,MAURITH,PKSTN,MRCCO,NGER,OMAN,OMAN.D,PKSTN.D,RUSS.GRW,RUSS.VAL,PKSTN.VAL,PNMA,ROMAN,SNGL,SRI.LNK,SRBIA,SLOVIA,TRNDAD,TNSIA,UKRN,VTNAM,ZMBWE
1977-02-77,75.749,269.971,211.925,152.727,286.457,,105.449,169.507,457.792,,,37.658,322.995,,180.079,,,214.313,,319.261,124.237,192.93,180.698,112.703,131.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-03-77,80.33,268.415,206.34,154.021,291.685,,94.955,175.338,444.98,,,37.065,319.984,,183.942,,,216.508,,311.406,117.839,195.639,182.611,116.615,129.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-04-77,79.525,268.254,211.494,150.66,286.175,,93.268,190.395,469.515,,,35.489,325.998,,202.29,,,203.371,,305.33,119.767,185.828,184.899,120.795,130.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-05-77,83.211,267.631,210.533,148.055,282.639,,98.37,186.606,456.781,,,33.787,324.064,,191.536,,,196.643,,305.652,115.027,181.111,179.245,124.069,127.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-06-77,83.048,265.413,217.563,154.383,281.537,,105.511,183.152,461.306,,,35.614,336.973,,192.938,,,200.158,,319.602,114.009,162.762,184.787,128.119,134.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-07-77,78.609,270.015,221.791,153.908,274.647,,103.217,189.506,440.803,,,32.997,333.077,,196.367,,,200.212,,329.459,82.877,160.847,189.098,126.35,132.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-08-77,74.899,265.199,217.334,147.619,270.425,,111.115,190.739,451.911,,,39.117,350.798,,186.743,,,185.045,,334.021,83.084,137.311,196.381,141.599,130.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-09-77,74.966,258.863,217.718,148.458,272.999,,118.13,194.499,439.302,,,37.684,355.909,,191.77,,,192.227,,326.197,73.938,147.71,208.949,153.669,130.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-10-77,80.627,263.298,219.599,138.389,275.215,,123.828,205.3,436.273,,,35.343,362.999,,194.39,,,189.133,,328.817,74.939,141.626,216.991,156.462,125.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-11-77,78.568,261.853,217.845,146.589,261.66,,118.527,209.524,439.579,,,33.523,364.158,,198.41,,,177.499,,337,75.603,133.717,224.698,148.456,128.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977-12-77,85.764,284.135,229.736,155.357,279.986,,118.897,220.072,427.98,,,33.296,366.883,,202.239,,,178.71,,343.689,82.636,150.266,241.051,158.575,129.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-01-78,81.685,282.127,240.63,144.16,284.447,,111.938,223.004,430.065,,,35.566,382.469,,204.178,,,169.226,,338.738,79.069,164.25,254.696,154.567,121.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-02-78,77.312,289.254,249.299,143.921,296.525,,114.399,232.138,436.565,,,37.999,397.108,,209.385,,,158.387,,342.129,76.62,162.1,260.144,146.408,119.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-03-78,81.811,296.879,254.159,150.507,291.074,,144.733,233.192,478.296,,,40.091,448.638,,218.071,,,160.455,,373.465,78.15,173.624,257.774,150.543,122.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-04-78,87.163,285.796,266.808,153.418,282.909,,152.256,221.338,480.457,,,39.959,445.94,,214.48,,,161.248,,392.604,82.968,181.728,238.155,150.445,133.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-05-78,91.529,284.86,251.742,162.204,285.211,,161.03,222.925,489.497,,,42.251,450.178,,216.73,,,166.551,,416.643,85.057,175.859,246.543,156.963,134.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-06-78,91.376,285.782,248.346,161.331,287.124,,159.601,229.508,595.585,,,40.424,492.62,,220.961,,,156.511,,467.259,87.43,180.253,255.529,155.392,132.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-07-78,97.584,299.398,256.562,170.436,301.309,,183.507,242.054,626.036,,,41.306,544.146,,228.826,,,167.158,,485.713,93.241,196.917,270.526,171.702,140.702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-08-78,103.853,307.327,264.839,173.901,305.597,,179.292,252.761,733.138,,,44.83,536.195,,245.329,,,199.514,,565.861,95.277,201.665,287.701,176.685,144.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-09-78,108.33,313.977,272.178,180.15,304.471,,206.699,267.104,685.257,,,55.969,548.215,,247.359,,,210.749,,502.272,93.841,191.774,295.057,179.285,143.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-10-78,103.652,350.721,301.82,172.071,324.611,,213.455,294.255,719.078,,,54.153,590.943,,255.116,,,197.487,,578.588,99.136,194.859,301.374,184.502,131.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-11-78,98.388,307.141,277.492,182.142,297.55,,189.815,260.627,514.673,,,48.109,536.602,,234.644,,,187.952,,480.507,88.714,181.326,267.557,175.954,134.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978-12-78,104.624,328.45,295.846,187.392,306.384,,206.188,275.851,507.41,,,48.755,562.876,,244.36,,,190.435,,498.854,89.014,186.227,293.829,181.875,137.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-01-79,108.972,319.775,310.565,191.86,321.665,,200.611,271.615,567.495,,,50.653,561.114,,254.404,,,202.206,,545.77,86.444,199.742,312.698,181.073,143.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-02-79,112.66,321.425,316.589,196.521,323.73,,189.143,265.803,544.374,,,53.647,539.673,,252.164,,,228.411,,511.987,92.347,189.923,311.833,196.983,138.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-03-79,114.155,330.51,320.988,216.473,325.581,,198.509,260.246,542.832,,,54.379,520.623,,263.668,,,235.418,,545.159,106.214,190.403,314.874,227.158,146.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-04-79,110.385,322.715,317.4,222.574,320.978,,208.225,255.935,540.958,,,51.194,504.627,,263.958,,,269.369,,559.572,102.414,180.045,311.816,238.616,146.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-05-79,113.91,318.207,308.919,228.583,306.51,,195.067,242.987,560.921,,,53.676,512.434,,254.298,,,304.008,,586.024,103.278,179.524,299.069,222.19,143.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-06-79,112.445,330.422,317.886,244.608,313.563,,224.722,245.023,535.84,,,54.037,515.972,,272.251,,,362.007,,563.703,103.96,180.558,311.049,223.621,149.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-07-79,116.088,331.937,325.547,233.169,323.32,,225.143,255.994,598.544,,,57.336,514.631,,273.738,,,360.136,,578.867,98.278,188.019,313.743,225.974,151.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-08-79,130.213,340.519,325.525,257.014,321.084,,242.109,261.295,589.661,,,62.413,516.715,,287.268,,,367.493,,603.171,99.515,184.97,322.296,232.025,158.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-09-79,139.379,356.534,348.443,273.815,321.581,,280.587,274.576,709.105,,,64.943,526.673,,302.345,,,429.64,,641.797,95.727,187.553,349.657,236.697,158.296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-10-79,137.55,359.629,329.959,245.62,305.791,,248.024,251.908,702.733,,,58.707,485.976,,282.828,,,462.08,,592.262,92.173,181.596,317.047,212.538,148.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-11-79,133.99,379.811,342.988,267.619,312.896,,266.63,265.739,795.435,,,57.586,466.628,,288.166,,,551.048,,604.267,88.534,184.85,325.818,222.252,154.339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979-12-79,150.591,392.461,345.838,285.096,299.286,,265.638,264.655,933.247,,,57.256,496.216,,292.835,,,540.57,,641.458,93.788,191.13,329.782,222.375,156.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-01-80,181.898,386.555,352.057,326.91,286.723,,284.458,263.167,980.542,,,62.507,506.212,,299.856,,,551.375,,717.281,91.506,202.47,331.233,246.605,166.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-02-80,186.781,386.762,333.426,370.653,273.402,,281.649,264.667,976.691,,,63.751,486.583,,298.764,,,516.603,,744.85,95.008,199.604,309.683,261.262,164.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-03-80,152.99,350.864,276.906,288.971,244.159,,236.677,223.903,805.003,,,57.3,473.016,,252.141,,,374.484,,655.211,87.188,187.243,260.808,227.408,150.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-80,163.866,371.264,327.771,298.789,259.427,,262.591,249.871,928.112,,,62.946,511.674,,283.428,,,436.684,,702.624,86.913,203.241,298.294,246.245,156.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-05-80,187.06,376.104,333.13,324.868,266.015,,279.999,259.109,959.125,,,65.112,542.228,,296.299,,,499.166,,798.245,91.306,202.831,300.492,248.95,164.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-06-80,201.23,378.207,343.323,348.641,278.108,,283.691,269.495,1131.437,,,67.39,563.458,,312.718,,,495.005,,867.939,99.004,206.017,319.293,280.889,169.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-80,201.274,376.932,337.36,363.078,294.39,,271.963,271.456,1256.851,,,74.484,535.553,,322.627,,,477.907,,908.705,97.375,207.023,320.518,290.931,180.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-08-80,213.055,371.357,324.181,369.217,299.274,,278.412,265.104,1338.06,,,81.72,571.234,,318.375,,,458.236,,955.208,98.532,199.255,322.802,298.447,182.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-09-80,225.847,364.743,320.526,367.06,324.32,,277.904,262.992,1316.483,,,91.305,608.91,,321.124,,,507.242,,900.649,102.214,200.186,321.917,307.476,186.663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-10-80,240.959,348.106,304.036,356.461,355.232,,286.561,243.885,1636.95,,,110.747,623.786,,338.097,,,494.816,,1008.635,101.32,216.118,313.394,334.848,191.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-11-80,234.591,345.017,290.522,370.904,352.122,,281.022,245.485,1563.273,,,103.266,603.847,,354.881,,,476.806,,1059.648,96.168,230.334,308.218,329.137,211.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-12-80,232.724,343.338,280.106,349.551,353.08,,260.179,235.349,1611.895,,,103.291,646.327,,331.237,,,440.056,,1044.209,97.855,234.699,305.703,314.744,204.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-01-81,208.564,309.13,263.885,346.515,359.146,,231.178,213.993,1684.343,,,119.149,659.186,,314.818,,,415.008,,1184.079,97.355,220.912,272.761,313.342,196.434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-02-81,200.233,304.559,256.011,338.948,356.884,,233.771,212.625,1561.48,,,125.921,649.877,,313.573,,,395.603,,1300.727,96.899,253.759,272.652,303.627,200.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-03-81,221.371,305.089,246.615,365.138,372.047,,244.168,222.773,1433.263,,,127.03,688.879,,298.74,,,382.933,,1293.16,101.085,275.34,278.991,308.237,207.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-81,219.008,280.086,237.619,357.483,372.81,,218.693,221.733,1483.54,,,133,739.109,,286.042,,,366.029,,1383.888,101.215,256.312,258.717,316.461,203.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-05-81,217.444,263.779,207.363,370.481,375.494,,167.99,205.078,1737.541,,,134.219,720.212,,264.602,,,318.605,,1325.354,103.461,263.994,243.542,291.442,202.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-06-81,214.094,252.059,197.212,370.654,398.417,,155.816,220.874,1769.993,,,106.848,745.687,,263.738,,,309.84,,1442.718,116.598,290.605,254.913,279.872,202.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-81,190.479,246.338,185.975,345.834,383.292,,167.72,215.381,1663.066,,,95.886,718.316,,262.394,,,354.717,,1226.196,108.505,299.016,243.507,270.24,204.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-08-81,191.821,240.686,190.017,346.796,397.56,,177.017,212.728,1565.167,,,106.736,746.25,,263.594,,,363.772,,963.127,117.92,304.074,235.928,282.463,192.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-09-81,174.12,247.411,189.342,296.532,392.368,,183.319,211.237,1136.3,,,94.684,675.835,,237.989,,,340.318,,980.468,115.231,266.203,236.358,232.15,183.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-81,164.022,254.808,193.35,289.296,432.223,,178.774,217.776,1194.687,,,87.927,675.275,,265.81,,,374.512,,1004.393,109.726,299.622,255.881,245.555,192.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-11-81,180.036,260.572,201.853,327.682,441.534,,191.605,230.231,1406.874,,,96.537,736.878,,294.017,,,399.487,,1213.451,116.49,335.855,279.564,293.288,200.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-12-81,177.374,272.351,237.836,311.901,442.617,,185.417,220.27,1353.379,,,92.901,748.906,,285.52,,,369.961,,1235.563,110.364,325.482,276.136,281.555,195.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-01-82,157.959,257.385,250.974,284.711,440.702,,195.027,218.286,1338.441,,,89.606,736.461,,282.602,,,369.814,,1207.541,108.844,316.668,264.637,295.252,193.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-02-82,141.243,246.877,242.486,262.909,431.545,,204.503,215.728,1172.797,,,92.406,677.925,,259.892,,,335.557,,1096.593,105.744,310.832,257.256,274.122,183.389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-03-82,130.576,240.532,226.485,247.406,398.674,,190.43,218.279,1092.957,,,89.175,612.892,,275.577,,,295.781,,1058.698,100.329,295.229,255.321,278.929,182.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-82,147.366,242.946,237.439,245.613,424.217,,208.71,226.217,1283.493,,,86.277,667.537,,300.81,,,321.757,,1132.12,106.443,289.668,255.34,286.097,190.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-05-82,145.423,241.007,223.157,240.828,411.022,,206.944,221.401,1402.994,,,79.113,642.049,,297.832,,,327.894,,1130.794,103.761,300.13,246.396,295.727,184.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-06-82,132.822,223.71,212.42,208.447,382.582,,170.838,206.649,1230.98,,,68.167,603.422,,269.582,,,289.311,,1010.005,95.348,288.773,225.95,277.196,181.792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-07-82,128.268,222.469,222.811,222.188,390.636,,166.666,207.184,1146.508,,,72.554,581.059,,272.843,,,281.392,,919.852,93.323,309.009,226.989,287.323,178.554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-08-82,131.045,211.506,233.549,262.13,403.563,,171.059,201.719,999.368,,,73.787,584.441,,278.876,,,286.356,,876.819,88.077,306.914,228.465,292.018,200.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-09-82,134.133,208.824,238.716,258.961,404.824,,165.069,210.307,864.95,,,70.255,562.18,,279.61,,,258.669,,898.081,79.438,331.796,226.683,306.003,203.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-10-82,134.061,204.823,234.211,288.539,420.024,,165.945,205.83,683.065,,,68.656,564.382,,302.16,,,262.25,,959.817,81.536,322.701,237.323,311.821,225.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-11-82,132.299,213.768,241.573,292.974,411.315,,173.056,217.475,648.245,,,73.241,669.032,,302.281,,,253.461,,972.912,85.036,379.391,255.778,303.406,234.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-12-82,137.523,238.356,260.714,319.721,455.372,,177.86,242.713,751.925,,,75.428,745.128,,332.868,,,265.638,,1029.176,78.419,404.795,285.692,307.92,238.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-01-83,151.903,226.079,259.512,329.77,464.65,,184.255,233.831,839.121,,,84.329,714.381,,338.063,,,296.306,,1116.943,75.235,458.192,290.333,303.43,248.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-02-83,140.37,231.184,265.545,341.995,518.709,,192.034,253.726,960.446,,,91.969,726.244,,350.003,,,325.126,,1188.654,75.257,550.518,293.688,305.247,253.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-03-83,131.807,249.816,297.276,350.752,588.429,,198.744,286.708,917.882,,,96.338,755.454,,405.38,,,337.496,,1223.386,80.844,551.268,292.445,309.664,262.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-04-83,153.125,259.334,320.011,387.492,597.67,,206.629,301.007,916.287,,,88.893,771.539,,418.717,,,412.241,,1340.445,80.742,636.953,308.016,353.586,283.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-05-83,163.619,254.349,306.997,397.167,596.138,,209.837,277.489,800.047,,,83.87,773.38,,407.506,,,409.795,,1310.92,86.095,630.175,294.96,364.218,278.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-06-83,159.078,247.122,322.415,405.784,637.431,,206.432,291.216,848.288,,,84.558,798.034,,448.107,,,422.031,,1329.925,81.99,591.435,301.509,367.31,289.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-07-83,179.123,235.711,329.293,408.172,636.535,,204.811,287.064,929.244,,,84.69,804.67,,443.792,,,465.141,,1263.194,79.987,636.844,307.885,354.219,280.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-08-83,185.866,230.197,318.051,410.313,707.213,,211.147,264.006,804.439,,,84.665,794.793,,441.146,,,465.856,,1298.19,74.667,642.653,291.914,351.152,286.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-09-83,194.259,237.255,319.926,416.146,769.946,,222.025,278.221,590.384,,,82.589,857.584,,454.679,,,483.758,,1284.681,77.841,630.204,302.801,350.807,290.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-10-83,191.42,234.039,301.114,392.105,750.837,,221.635,300.788,711.589,,,77.258,853.453,,435.117,,,456.751,,1248.894,82.746,613.199,312.137,345.03,286.821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-11-83,209.64,229.435,312.244,426.518,744.479,,230.899,299.038,704.423,,,79.024,864.049,,447.826,,,469.356,,1255.41,82.653,638.723,324.191,360.595,293.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-12-83,214.707,235.009,327.407,426.654,771.208,,236.883,301.261,730.528,,,78.359,930.699,,460.541,,,484.047,,1355.933,74.736,608.355,340.816,361.417,291.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-01-84,214.13,226.506,346.488,406.415,753.306,,250.027,301.531,930.307,,,90.673,974.33,,515.917,,,540.932,,1389.452,82.025,656.599,329.031,375.79,288.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-02-84,206.824,244.573,350.135,402.347,700.405,,256.093,312.376,895.998,,,92.383,971.488,,522.17,,,566.806,,1341.561,95.284,663.962,334.211,391.009,276.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-03-84,215.043,248.056,370.121,390.41,660.403,,260.416,313.513,862.658,,,93.334,1146.853,,529.709,,,592.69,,1313.616,98.753,692.431,338.393,406.01,281.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
